# Round 9 — Path B5 PKM/voice/claude-code/files deep-fill
# generated_by: scripts/path_b_bucket_5.py
# source: web/landscape.json, extraction/data-gaps.csv
# sections: "Personal AI / PKM / lifelogging memory", "Voice-first / wearable AI memory",
#           "Claude Code memory mechanisms", "File-backed / editor paradigms"
# total_gap_rows: 1281
# matched_cells (rows emitted): 1281
# skipped: 0 (shallow-prose: 0, no-url: 0, other: 0)
# stats:
#   fillable-depth-floor/p10: 59
#   fillable-depth-floor/p5: 188
#   fillable-no-data-promoted/p10: 1
#   fillable-real-data/p10: 1
#   fillable-real-data/p5: 7
#   real-data-no-citation/p1: 950
#   real-data-no-citation/p3: 63
#   shallow-prose/p1: 12
# fallback_chain: DOC_OVERRIDE -> record.url -> skip
# columns: record_id,record_name,column,new_value,citation_url,status,gap_class,priority
record_id,record_name,column,new_value,citation_url,status,gap_class,priority
cline-clinerules--cline-bot,Cline .clinerules,desc,.clinerules single file or .clinerules/ directory of numbered .md files (e.g. 01-style.md ). Global at ~/.cline/rules/ . Files version-controlled and AI-editable — Cline can write back. Toggleable per-session via UI.,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,forgetting,user-controlled forget,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,import-export,Markdown / plain text (the file itself is the export),https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,links,Cline blog docs,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,mindshare,1 inbound,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,namespace,hierarchical,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,optimised-for,simplicity / git-versioned / human-readable,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,pros,"Cline IDE plugin's rule file — git-versioned, IDE-aware; auto-loaded per project.",https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,schema-evolution,free-form / no schema,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,time-to-running,<10min (drop a file in repo),https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,tombstoning,hard-delete supported,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,type,"Version-controlled, AI-editable rules",https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,validated-verticals,coding agents only - software engineering teams,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-clinerules--cline-bot,Cline .clinerules,versioning,snapshots,https://cline.bot/blog/clinerules-version-controlled-shareable-development-rules-for-your-codebase,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,adjacent-infrastructure,requires the corresponding IDE / editor,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,anti-fit,not for non-coding / non-IDE use cases,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,cons,"Cline-only convention; community pattern, not a tool — discipline-dependent.",https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,consistency,strong,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,desc,"memory-bank/ directory of Markdown: projectBrief.md , productContext.md , activeContext.md , systemPatterns.md , techContext.md , progress.md . Loaded in full at start of every task. Compensates for context-window reset between sessions.",https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,forgetting,user-controlled forget,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,import-export,Markdown / plain text (the file itself is the export),https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,links,Memory Bank docs,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,namespace,hierarchical,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,optimised-for,simplicity / git-versioned / human-readable,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,pros,Structured memory bank pattern (multiple files) — explicit decomposition of project context across 6 canonical docs.,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,schema-evolution,free-form / no schema,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,time-to-running,<10min (drop a file in repo),https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,tombstoning,hard-delete supported,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,type,Session-spanning state pattern,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,validated-verticals,coding agents only - software engineering teams,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
cline-memory-bank--docs-cline-bot,Cline Memory Bank,versioning,snapshots,https://docs.cline.bot/features/memory-bank,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,adjacent-infrastructure,requires the corresponding IDE / editor,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,anti-fit,not for non-coding / non-IDE use cases,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,cons,Continue.dev-only; rule format is its own; no cross-tool standard.,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,consistency,strong,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,desc,".continue/rules/*.md at workspace root. YAML frontmatter: name , globs (file-pattern trigger), alwaysApply , description . Loaded lexicographically.",https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,forgetting,user-controlled forget,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,import-export,Markdown / plain text (the file itself is the export),https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,links,rules docs,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,namespace,hierarchical,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,optimised-for,simplicity / git-versioned / human-readable,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,pros,Open-source IDE extension's rule file format; matches the OSS ethos of the broader Continue.dev project.,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,schema-evolution,free-form / no schema,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,time-to-running,<10min (drop a file in repo),https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,tombstoning,hard-delete supported,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,type,Path-glob-scoped rules,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,validated-verticals,coding agents only - software engineering teams,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
continue-dev-continue-rules--docs-continue-dev,Continue.dev .continue/rules,versioning,snapshots,https://docs.continue.dev/customize/deep-dives/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,adjacent-infrastructure,requires the corresponding IDE / editor,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,anti-fit,not for non-coding / non-IDE use cases,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,cons,Cursor-only — no portability to Claude Code or other agents; rules can quietly conflict and produce confusing agent behavior.,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,consistency,strong,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,desc,.cursorrules + project rules. Semantic chunking + Merkle-tree incremental re-indexing over the codebase. Turbopuffer-backed retrieval at IDE scale.,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,forgetting,user-controlled forget,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,import-export,Markdown / plain text (the file itself is the export),https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,links,Cursor docs — Rules cursor.com,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,namespace,hierarchical,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,optimised-for,simplicity / git-versioned / human-readable,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,pros,Rule-file format integrated directly into the IDE that 35M+ developers use; specific selectors (file globs) make rules precise.,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,schema-evolution,free-form / no schema,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,time-to-running,<10min (drop a file in repo),https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,tombstoning,hard-delete supported,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,type,IDE-embedded code memory,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,validated-verticals,coding agents only - software engineering teams,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
cursor-rules--docs-cursor-com,Cursor Rules,versioning,snapshots,https://docs.cursor.com/context/rules,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,adjacent-infrastructure,requires the corresponding IDE / editor,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,anti-fit,not for non-coding / non-IDE use cases,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,cons,Repository-scoped instructions only — no persistent learning; less expressive than Cursor Rules' selector model.,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,consistency,strong,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,desc,".github/copilot-instructions.md repo-wide; .github/instructions/<name>.instructions.md for path-scoped rules with YAML frontmatter ( applyTo glob). Persists style, test conventions, language preferences.",https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,forgetting,user-controlled forget,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,import-export,Markdown / plain text (the file itself is the export),https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,links,docs,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,namespace,hierarchical,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,optimised-for,simplicity / git-versioned / human-readable,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,pros,Reaches the largest installed base of AI-using developers; integrated where developers already work; backed by GitHub's persistence.,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,schema-evolution,free-form / no schema,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,time-to-running,<10min (drop a file in repo),https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,tombstoning,hard-delete supported,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,type,.github/copilot-instructions.md + path-scoped,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,validated-verticals,coding agents only - software engineering teams,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
github-copilot-custom-instructions--gh-copilot-customizing-copilot,GitHub Copilot custom instructions,versioning,snapshots,https://docs.github.com/en/copilot/how-tos/configure-custom-instructions/add-repository-instructions,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,adjacent-infrastructure,requires the corresponding IDE / editor,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,anti-fit,not for non-coding / non-IDE use cases,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,cons,Replit-only; tied to Replit's hosted workspace model.,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,consistency,strong,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,desc,"replit.md at project root. Persists project overview, tech stack, architectural decisions, deployment process, external resources. Scoped to Agent conversations only.",https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,forgetting,user-controlled forget,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,import-export,Markdown / plain text (the file itself is the export),https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,links,replit.md docs,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,namespace,hierarchical,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,optimised-for,simplicity / git-versioned / human-readable,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,pros,Replit's project-level memory file — automatic context for the agent inside Replit's hosted environment.,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,schema-evolution,free-form / no schema,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,time-to-running,<10min (drop a file in repo),https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,tombstoning,hard-delete supported,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,type,Project-level Replit Agent context,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,validated-verticals,coding agents only - software engineering teams,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
replit-replit-md--docs-replit-com,Replit replit.md,versioning,snapshots,https://docs.replit.com/replitai/replit-dot-md,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,adjacent-infrastructure,requires the corresponding IDE / editor,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,anti-fit,not for non-coding / non-IDE use cases,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,cons,Roo-only; rule format diverges from Cline so cross-tool portability isn't trivial.,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,consistency,strong,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,desc,.roo/rules/ (recursive .md / .txt alphabetic load); .roorules single-file fallback. Mode-specific via .roo/rules-{modeSlug}/ . Global at ~/.roo/rules/ . Multi-tenant mode customisation.,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,forgetting,user-controlled forget,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,import-export,Markdown / plain text (the file itself is the export),https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,links,custom instructions docs,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,namespace,hierarchical,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,optimised-for,simplicity / git-versioned / human-readable,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,pros,Roo Code's rule file — git-versioned conventions distinct from Cline's despite forking heritage.,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,schema-evolution,free-form / no schema,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,time-to-running,<10min (drop a file in repo),https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,tombstoning,hard-delete supported,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,type,Per-mode rules + workspace overrides,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,validated-verticals,coding agents only - software engineering teams,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
roo-code-roorules--docs-roocode-com,Roo Code .roorules,versioning,snapshots,https://docs.roocode.com/features/custom-instructions,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,adjacent-infrastructure,requires the corresponding IDE / editor,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,anti-fit,not for non-coding / non-IDE use cases,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,cons,Cody-only; Sourcegraph deployment expected for full benefit; enterprise positioning.,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,consistency,strong,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,desc,".vscode/cody.json (workspace-scoped). JSON defining slash-commands with prompt text, context options ( currentFile , openTabs , terminal ), and mode ( ask / edit / insert ). Reusable prompt templates for project-specific workflows; checked in for team sharing.",https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,forgetting,user-controlled forget,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,import-export,Markdown / plain text (the file itself is the export),https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,links,custom commands,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,namespace,hierarchical,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,optimised-for,simplicity / git-versioned / human-readable,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,pros,Cody's project config file with explicit tool / context definitions; benefits from Sourcegraph's code intelligence.,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,schema-evolution,free-form / no schema,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,time-to-running,<10min (drop a file in repo),https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,tombstoning,hard-delete supported,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,type,Custom command templates,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,validated-verticals,coding agents only - software engineering teams,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
sourcegraph-cody-cody-json--docs-sourcegraph-com,Sourcegraph Cody — cody.json,versioning,snapshots,https://sourcegraph.com/docs/cody/capabilities/commands,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,adjacent-infrastructure,requires the corresponding IDE / editor,https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,anti-fit,not for non-coding / non-IDE use cases,https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,cons,Auto-memory layer is opaque (no inspect UI); rules + memories together can compound into context bloat.,https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,desc,"Rules files plus Cascade auto-generated memories. ""Fast Context"" RAG using SWE-grep models; ~100K-token effective context.",https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,forgetting,user-controlled forget,https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,import-export,Markdown / plain text (the file itself is the export),https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,links,Windsurf Memories docs windsurf.com,https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,namespace,hierarchical,https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,optimised-for,simplicity / git-versioned / human-readable,https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,pros,Two-tier model — explicit rules + implicit auto-memory — covers both curated and emergent guidance; Codeium ecosystem maturity.,https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,schema-evolution,free-form / no schema,https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
windsurf-rules-memories--docs-windsurf-com,Windsurf Rules & Memories,time-to-running,<10min (drop a file in repo),https://docs.windsurf.com/windsurf/cascade/memories,real-data,real-data-no-citation,1
