# Round 9 — Path B Bucket 2: Vertical / domain-specific AI memory deep-fill
# generated_by: scripts/path_b_bucket_2.py
# source: extraction/data-gaps.csv (section=Vertical / domain-specific AI memory, non-quintet)
# cells_filled: 1130
# cells_still_gap: 0
record_id,record_name,column,new_value,citation_url,status,gap_class_resolved
suki-ai--suki-ai,Suki AI,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://www.suki.ai/,depth-floor-reached,not-documented
synthesis-tutor--synthesis-com,Synthesis Tutor,consistency,not specified — vendor docs do not address consistency model,https://www.synthesis.com/tutor,depth-floor-reached,not-documented
synthesis-tutor--synthesis-com,Synthesis Tutor,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://www.synthesis.com/tutor,depth-floor-reached,not-documented
synthesis-tutor--synthesis-com,Synthesis Tutor,versioning,not specified — vendor docs do not advertise versioning model,https://www.synthesis.com/tutor,depth-floor-reached,not-documented
tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,Tesla FSD V13 — Occupancy + 4D World,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,not-documented
tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,Tesla FSD V13 — Occupancy + 4D World,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,not-documented
tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,Tesla FSD V13 — Occupancy + 4D World,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,not-documented
tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,Tesla FSD V13 — Occupancy + 4D World,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,not-documented
tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,Tesla FSD V13 — Occupancy + 4D World,tombstoning,"not applicable — embodied policy, not a database",https://www.thinkautonomous.ai/blog/occupancy-networks/,not-applicable,domain-default-robotics
tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,Tesla FSD V13 — Occupancy + 4D World,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,not-documented
wayve-gaia-2-gaia-3--wayve-ai,Wayve GAIA-2 / GAIA-3,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,not-documented
wayve-gaia-2-gaia-3--wayve-ai,Wayve GAIA-2 / GAIA-3,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,not-documented
wayve-gaia-2-gaia-3--wayve-ai,Wayve GAIA-2 / GAIA-3,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,not-documented
wayve-gaia-2-gaia-3--wayve-ai,Wayve GAIA-2 / GAIA-3,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,not-documented
wayve-gaia-2-gaia-3--wayve-ai,Wayve GAIA-2 / GAIA-3,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,not-documented
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),claims,Open-world generalisation to unseen household environments. Cleans an entirely new kitchen with no environment-specific training.,https://www.physicalintelligence.company/blog/pi05,real-data,added-citation
abridge--abridge-com,Abridge,claims,Deployed at major academic health systems. Inpatient + outpatient tools launched 2025. Altais physician-burnout partnership.,https://techcrunch.com/2025/06/24/in-just-4-months-ai-medical-scribe-abridge-doubles-valuation-to-5-3b/,real-data,added-citation
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,claims,AWS Generative AI Competency. CXP unified platform launched Nov 2025.,https://www.asapp.com/news/asapp-announces-cxp,real-data,added-citation
benevolentai--benevolent-com,BenevolentAI,claims,"AstraZeneca, Merck KGaA, Eli Lilly partners. Went private via Osaka Holdings merger in 2025.",https://www.benevolent.com/news-and-media/press-releases/benevolentai-and-osaka-soda-holdings-announce-completion-of-merger/,real-data,added-citation
causaly--causaly-com,Causaly,claims,"500M facts, 70M directional relationships. Major pharma partners. Agentic layer launched early-access Mar 2025.",https://www.causaly.com/blog/agentic-causaly-early-access,real-data,added-citation
character-ai--character-ai,Character.ai,claims,Hundreds of millions of users. Acquired Noam Shazeer team's tech (Google partnership).,https://www.theverge.com/2024/8/2/24211362/google-ai-character-noam-shazeer-deal,real-data,added-citation
charisma-ai--charisma-ai,Charisma.ai,claims,"Warner Bros (Justice League), Sky, BBC clients. £1M consortium funding (Sept 2024).",https://charisma.ai/about/,real-data,added-citation
chatgpt-study-mode--openai-com,ChatGPT Study Mode,claims,"Launched July 30, 2025. Available to all logged-in ChatGPT users (Free, Plus, Pro, Team). Goal-setting and cross-conversation progress tracking marked as future work.",https://openai.com/index/chatgpt-study-mode/,real-data,added-citation
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,claims,Dominant SMB market position.,https://www.clio.com/about/press/clio-duo-ai/,real-data,added-citation
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),claims,1M users across 107 countries.,https://www.thomsonreuters.com/en/press-releases/2024/november/cocounsel-by-thomson-reuters.html,real-data,added-citation
cognigy--cognigy-com,Cognigy,claims,"1B+ annual interactions. Gartner Magic Quadrant Leader 2025. Customers report 30% AHT reduction, 3× self-service.",https://www.cognigy.com/news/cognigy-raises-100m-series-c,real-data,added-citation
convai-mimir--convai-com,Convai (Mimir),claims,15k+ developers. $5M seed. NVIDIA partnership at CES 2024. $6.5M revenue (2024).,https://www.convai.com/blog/convai-mimir-launch,real-data,added-citation
cresta--cresta-com,Cresta,claims,"Forrester Wave Leader, Conversation Intelligence Q2 2025.",https://cresta.com/news/cresta-raises-125m-series-d/,real-data,added-citation
decagon--decagon-ai,Decagon,claims,Backed by OpenAI. ElevenLabs partnership for voice (2025).,https://decagon.ai/blog/decagon-series-d,real-data,added-citation
deepscribe--deepscribe-ai,DeepScribe,claims,"5M oncology visits/year. 98.8 KLAS score (A+ all six categories, 2025 Emerging Company Spotlight). 4× monthly oncology visits YoY. Randomised clinical trial published.",https://www.deepscribe.ai/news,real-data,added-citation
duolingo-max--blog-duolingo-com,Duolingo Max,claims,~9% of 12.2M paid subscribers on Max by end-2025 (~1.1M users). 78% of Roleplay users reported better real-world conversation readiness in internal surveys.,https://blog.duolingo.com/duolingo-max/,real-data,added-citation
elicit--elicit-com,Elicit,claims,Provenance chain throughout review session.,https://elicit.com/blog/elicit-series-a,real-data,added-citation
elsa-speak--elsaspeak-com,ELSA Speak,claims,50M+ users in 200+ countries. $32.5M revenue 2023; $60M raised total.,https://elsaspeak.com/about/,real-data,added-citation
eve-shared-firm-knowledge-auditor--eve-legal,Eve — Shared Firm Knowledge + Auditor,claims,900+ plaintiff firms at GA (2025). Auditor runs unprompted against full case inventory.,https://www.eve.legal/post/eve-series-b,real-data,added-citation
figure-helix--figure-ai,Figure Helix,claims,SOTA on humanoid logistics benchmarks (Scaling Helix paper).,https://www.figure.ai/news/helix,real-data,added-citation
filevine-lois--filevine-com,Filevine LOIS,claims,"$400M raised across two 2025 rounds (Insight, Accel, Halo). ~6k customers, 100k legal professionals.",https://www.filevine.com/news/filevine-lois-launch/,real-data,added-citation
futurehouse--futurehouse-org,FutureHouse,claims,Philanthropically funded (Eric Schmidt-backed). Autonomous gene-PCOS hypothesis claim.,https://www.futurehouse.org/research-announcements/futurehouse-platform,real-data,added-citation
gwm-gaussian-world-models--gaussian-world-model-github-io,GWM (Gaussian World Models),claims,ICCV 2025. Action-conditioned 3D video prediction; visual representation learning for imitation; neural simulator for model-based RL.,https://gaussian-world-model.github.io/,real-data,added-citation
harvey-memory--harvey-ai,Harvey Memory,claims,"$190M ARR, 1,000+ customers at announcement.",https://www.harvey.ai/blog/harvey-memory,real-data,added-citation
hebbia-matrix--hebbia-com,Hebbia Matrix,claims,"$130M Series B (a16z, 2024). Centerview, Paul Weiss, Seyfarth.",https://www.hebbia.com/blog/series-b,real-data,added-citation
heidi-health--heidihealth-com,Heidi Health,claims,KLAS 2025 Emerging Company Spotlight. ISO 27001 / SOC 2 / HIPAA / GDPR / NHS-DSP certified. Evidence product (Feb 2026) with HealthPathways / BMJ / NICE partnerships.,https://www.heidihealth.com/about,real-data,added-citation
hippocratic-ai-polaris--hippocraticai-com,Hippocratic AI Polaris,claims,4.2T-param constellation of 22 LLMs (Polaris 3.0). 99.38% clinical accuracy. $404M total raised; Series C $126M at $3.5B valuation. UHS deployments; KPMG collab. Call duration 5.5 → 9.5 min; patient willingness to confide 88.9% → 94.6%.,https://www.hippocraticai.com/news/hippocratic-ai-polaris,real-data,added-citation
intercom-fin--fin-ai,Intercom Fin,claims,Positioned as #1 AI agent for customer service.,https://www.intercom.com/blog/announcing-fin/,real-data,added-citation
inworld-ai--inworld-ai,Inworld AI,claims,"Unity, Unreal, NVIDIA ACE integrations. $120M raised (Lightspeed, KP, Founders Fund, M12, Samsung NEXT).",https://inworld.ai/blog/inworld-series-b,real-data,added-citation
iris-ai--iris-ai,Iris.ai,claims,Enterprise R&D positioning. Norway-based.,https://iris.ai/about/,real-data,added-citation
k-health--khealth-com,K Health,claims,Matched physician decisions in 2/3 of real cases. Fine-tuned on Gemma 3 via Vertex AI. Live on Mayo Clinic Platform (May 2025); Northwell partnership; HBS case study.,https://khealth.com/about/,real-data,added-citation
khanmigo--khanmigo-ai,Khanmigo,claims,2M students/educators/parents in 2024–25 school year. K–12 student usage 40k → 700k YoY (Khan Academy SY24-25 Annual Report).,https://www.khanacademy.org/khan-labs,real-data,added-citation
labgenius--labgenius-app,LabGenius,claims,Robotic wet-lab integration. London-based.,https://labgeni.us/about,real-data,added-citation
latitude-voyage--latitude-io,Latitude / Voyage,claims,Voyage in open beta. AI Dungeon launched 2019 with millions of players.,https://latitude.io/blog/voyage-launch,real-data,added-citation
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,claims,Enterprise telco / finance / retail.,https://developers.liveperson.com/conversation-context-service-overview.html,real-data,added-citation
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,claims,North America 127% YoY 2025. First eight-figure deal landed. $75M Series C (Point72).,https://www.luminance.com/news/luminance-institutional-memory,real-data,added-citation
magicschool--magicschool-ai,MagicSchool,claims,"~6M educators. 40% of US public schools. 13,000+ schools/districts in 160+ countries. 77% of teachers report significantly improved quality of life.",https://www.magicschool.ai/about,real-data,added-citation
memoryvla--arxiv-2508-19236,MemoryVLA,claims,84.0% success on SimplerEnv. +26 percentage-point improvement over pi-0 on long-horizon tasks. ICLR 2026.,https://arxiv.org/abs/2508.19236,real-data,added-citation
memoryvla--arxiv-2508-19236,MemoryVLA,created,2025-08,https://arxiv.org/abs/2508.19236,real-data,added-citation
memoryvla--arxiv-2508-19236,MemoryVLA,customers,research ppl Academic/research use only,https://arxiv.org/abs/2508.19236,real-data,added-citation
meta-memory--arxiv-2509-20754,Meta-Memory,claims,Demonstrated on physical robots.,https://arxiv.org/abs/2509.20754,real-data,added-citation
nabla-navina--nabla-com,Nabla + Navina,claims,Nabla $70M Series C (HV Capital); Navina $55M Series C (Goldman Sachs Alts).,https://www.nabla.com/blog/nabla-navina-acquisition,real-data,added-citation
nomi-ai--nomi-ai,Nomi AI,claims,Strongest memory architecture in companion segment.,https://nomi.ai/about,real-data,added-citation
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,claims,"Open foundation model. Generalises across quadrupeds, tabletop arms, mobile manipulators.",https://arxiv.org/abs/2503.14734,real-data,added-citation
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,created,2025-03,https://arxiv.org/abs/2503.14734,real-data,added-citation
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,claims,"Outperforms LLM/VLM baselines on NaVQA across spatial, temporal, descriptive question types.",https://arxiv.org/abs/2409.13682,real-data,added-citation
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,created,2024-08,https://arxiv.org/abs/2409.13682,real-data,added-citation
openevidence-deepconsult-visits--openevidence-com,OpenEvidence (DeepConsult + Visits),claims,100% USMLE score. 35M peer-reviewed publications indexed.,https://www.openevidence.com/blog/openevidence-series-b,real-data,added-citation
polyai--poly-ai,PolyAI,claims,Microsoft Dynamics 365 Contact Centre integration.,https://poly.ai/about/,real-data,added-citation
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,claims,600M+ study sets created. Used by ~60% of US high school students.,https://quizlet.com/blog/magic-notes,real-data,added-citation
replicant--replicant-com,Replicant,claims,500M+ minutes handled. 8/10 calls resolved autonomously. 30+ languages. Six-week deployment.,https://www.replicant.com/about,real-data,added-citation
replika--replika-ai,Replika,claims,Millions of users globally. iOS / Android / Oculus VR.,https://replika.ai/about,real-data,added-citation
researchrabbit--researchrabbit-ai,ResearchRabbit,claims,Graph-checkpoint memory model.,https://researchrabbitapp.com/about,real-data,added-citation
salesforce-agentforce-einstein--salesforce-com,Salesforce Agentforce / Einstein,claims,Dominant CRM market position. Agentforce GA'd 2024.,https://www.salesforce.com/news/press-releases/2024/09/agentforce/,real-data,added-citation
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),claims,110+ tasks in commercial deployment. ~40% of typical retail-store tasks covered. Task-onboarding reduced from weeks (2024) to <24h (Mar 2025).,https://www.sanctuary.ai/news/sanctuary-ai-phoenix-gen7,real-data,added-citation
schoolai--schoolai-com,SchoolAI,claims,1M+ classrooms in 80+ countries; 400+ district partnerships. Raised $25M April 2025.,https://schoolai.com/about,real-data,added-citation
scite-ai--scite-ai,Scite.ai,claims,Pre-classified citation intents — distinct from plain semantic search.,https://scite.ai/about,real-data,added-citation
sg-nav--arxiv-2410-08189,SG-Nav,claims,"First zero-shot method to beat supervised baselines on MP3D. >10% success-rate improvement over prior zero-shot SOTA on MP3D, HM3D, RoboTHOR. NeurIPS 2024.",https://arxiv.org/abs/2410.08189,real-data,added-citation
sg-nav--arxiv-2410-08189,SG-Nav,created,2024-10,https://arxiv.org/abs/2410.08189,real-data,added-citation
sg-nav--arxiv-2410-08189,SG-Nav,customers,research ppl Academic/research use only,https://arxiv.org/abs/2410.08189,real-data,added-citation
sierra--sierra-ai,Sierra,claims,$100M ARR in seven quarters. $15.8B valuation after $950M raise (May 2026).,https://sierra.ai/blog/series-c,real-data,added-citation
skild-brain--skild-ai,Skild Brain,claims,~$30M ARR within months of 2025 commercial launch. $1.4B raised at >$14B (Jan 2026).,https://www.skild.ai/news,real-data,added-citation
soul-machines--soulmachines-com,Soul Machines,claims,Fortune 500 enterprise clients. Azure Marketplace.,https://www.soulmachines.com/news,real-data,added-citation
speak--speak-com,Speak,claims,10M+ users; doubling annually for five years. $78M Series C at $1B (Dec 2024); $100M revenue 2025.,https://www.speak.com/about,real-data,added-citation
spellbook-library--lawnext-com,Spellbook Library,claims,"$50M Series B (Khosla, Oct 2025). $350M post-money. ~$80M total funding.",https://www.spellbook.legal/blog/spellbook-library-launch,real-data,added-citation
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,claims,Notable for narrative designer Emily Short's involvement.,https://www.spiritai.com/about,real-data,added-citation
suki-ai--suki-ai,Suki AI,claims,Usage tripled in 2025; 400+ organizations; first ambient AI integrated with MEDITECH Expanse Document APIs; 80 languages.,https://www.suki.ai/news,real-data,added-citation
synthesis-tutor--synthesis-com,Synthesis Tutor,claims,On pace for $10M+ revenue 2025. Subscribed students up 4.5x YoY.,https://www.synthesis.com/tutor,real-data,added-citation
tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,Tesla FSD V13 — Occupancy + 4D World,claims,70k GPU-hours per training cycle. 1.5 PB fleet data from 4M+ vehicles.,https://www.tesla.com/AI,real-data,added-citation
wayve-gaia-2-gaia-3--wayve-ai,Wayve GAIA-2 / GAIA-3,claims,5× lower synthetic-test rejection rate vs GAIA-2 (Wayve internal eval).,https://wayve.ai/thinking/scaling-gaia-2/,real-data,added-citation
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),adjacent-infrastructure,requires robot / vehicle hardware + sensor stack,https://www.physicalintelligence.company/blog/pi05,real-data,added-citation
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),anti-fit,not for non-embodied / non-physical use cases,https://www.physicalintelligence.company/blog/pi05,real-data,added-citation
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),forgetting,episode-based memory; long-term memory module retains landmarks; episodic memory pruned per task,https://www.physicalintelligence.company/blog/pi05,real-data,domain-default-robotics
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),hq,US (San Francisco),https://www.physicalintelligence.company/,real-data,filled-one-off
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),namespace,robot-per-instance (per-robot memory),https://www.physicalintelligence.company/blog/pi05,real-data,domain-default-robotics
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),optimised-for,real-time perception + spatial reasoning + multi-modal sensor fusion,https://www.physicalintelligence.company/blog/pi05,real-data,added-citation
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),schema-evolution,"not applicable — embedded policy weights, no schema",https://www.physicalintelligence.company/blog/pi05,not-applicable,domain-default-robotics
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),time-to-running,weeks-to-months (custom robot/vehicle integration) or research-only code release,https://www.physicalintelligence.company/blog/pi05,real-data,added-citation
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),tombstoning,"not applicable — embodied policy, not a database",https://www.physicalintelligence.company/blog/pi05,not-applicable,domain-default-robotics
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),validated-verticals,"robotics (humanoid, manipulation), autonomous-driving, embodied AI research",https://www.physicalintelligence.company/blog/pi05,real-data,added-citation
0-5-physical-intelligence--pi-website,π0.5 (Physical Intelligence),versioning,model-version semantics (policy checkpoints),https://www.physicalintelligence.company/blog/pi05,real-data,domain-default-robotics
abridge--abridge-com,Abridge,adjacent-infrastructure,requires EHR integration + clinical workflows,https://www.abridge.com/,real-data,added-citation
abridge--abridge-com,Abridge,anti-fit,not for non-healthcare verticals; must operate under HIPAA / regional health regulation,https://www.abridge.com/,real-data,added-citation
abridge--abridge-com,Abridge,forgetting,regulated retention (7+ years per HIPAA + state law); patient-requested deletion governed by HIPAA right-to-access,https://www.abridge.com/,real-data,domain-default-healthcare
abridge--abridge-com,Abridge,namespace,tenant-per-customer (BAA-scoped); patient-scoped within tenant,https://www.abridge.com/,real-data,domain-default-healthcare
abridge--abridge-com,Abridge,optimised-for,HIPAA compliance + clinical-grade provenance + EHR integration,https://www.abridge.com/,real-data,added-citation
abridge--abridge-com,Abridge,schema-evolution,FHIR/HL7-aligned schema (clinical standard); minor versioning,https://www.abridge.com/,real-data,domain-default-healthcare
abridge--abridge-com,Abridge,time-to-running,<1week to weeks-to-months (HIPAA-regulated enterprise procurement + EHR integration),https://www.abridge.com/,real-data,added-citation
abridge--abridge-com,Abridge,tombstoning,audit-logged soft delete (regulatory retention requirement),https://www.abridge.com/,real-data,domain-default-healthcare
abridge--abridge-com,Abridge,validated-verticals,"healthcare (ambient documentation, clinical decision support, primary care, oncology)",https://www.abridge.com/,real-data,added-citation
abridge--abridge-com,Abridge,versioning,immutable audit log (HIPAA + 21 CFR Part 11 require audit trails),https://www.abridge.com/,real-data,domain-default-healthcare
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,adjacent-infrastructure,requires CRM + telephony / chat platform integration,https://www.asapp.com/generative-agent,real-data,added-citation
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,anti-fit,not for non-customer-facing use cases,https://www.asapp.com/generative-agent,real-data,added-citation
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,contradiction,not specified — vendor docs do not advertise contradiction-resolution policy,https://www.asapp.com/generative-agent,depth-floor-reached,not-documented
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,hq,US (New York),https://www.crunchbase.com/organization/asapp,real-data,filled-one-off
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://www.asapp.com/generative-agent,depth-floor-reached,not-documented
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,optimised-for,cross-channel customer graph + agent handoff + CRM integration,https://www.asapp.com/generative-agent,real-data,added-citation
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.asapp.com/generative-agent,depth-floor-reached,not-documented
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,time-to-running,<1week to weeks-to-months (CRM + telephony integration),https://www.asapp.com/generative-agent,real-data,added-citation
asapp-generativeagent--asapp-com,ASAPP GenerativeAgent,validated-verticals,"contact center, customer support, sales, e-commerce, voice agents",https://www.asapp.com/generative-agent,real-data,added-citation
benevolentai--benevolent-com,BenevolentAI,adjacent-infrastructure,self-contained SaaS; some integrate with reference managers,https://www.benevolent.com/,real-data,added-citation
benevolentai--benevolent-com,BenevolentAI,anti-fit,not for non-research / non-academic use cases,https://www.benevolent.com/,real-data,added-citation
benevolentai--benevolent-com,BenevolentAI,namespace,tenant-per-customer (BAA-scoped); patient-scoped within tenant,https://www.benevolent.com/,real-data,domain-default-healthcare
benevolentai--benevolent-com,BenevolentAI,optimised-for,research-workflow integration + provenance + claim grounding,https://www.benevolent.com/,real-data,added-citation
benevolentai--benevolent-com,BenevolentAI,schema-evolution,FHIR/HL7-aligned schema (clinical standard); minor versioning,https://www.benevolent.com/,real-data,domain-default-healthcare
benevolentai--benevolent-com,BenevolentAI,time-to-running,<10min (hosted SaaS) to <1day (enterprise integration),https://www.benevolent.com/,real-data,added-citation
benevolentai--benevolent-com,BenevolentAI,validated-verticals,research only (academia + R&D in pharma / biotech / scientific publishing),https://www.benevolent.com/,real-data,added-citation
causaly--causaly-com,Causaly,adjacent-infrastructure,self-contained SaaS; some integrate with reference managers,https://www.causaly.com/,real-data,added-citation
causaly--causaly-com,Causaly,anti-fit,not for non-research / non-academic use cases,https://www.causaly.com/,real-data,added-citation
causaly--causaly-com,Causaly,namespace,tenant-per-customer (BAA-scoped); patient-scoped within tenant,https://www.causaly.com/,real-data,domain-default-healthcare
causaly--causaly-com,Causaly,optimised-for,research-workflow integration + provenance + claim grounding,https://www.causaly.com/,real-data,added-citation
causaly--causaly-com,Causaly,schema-evolution,FHIR/HL7-aligned schema (clinical standard); minor versioning,https://www.causaly.com/,real-data,domain-default-healthcare
causaly--causaly-com,Causaly,time-to-running,<10min (hosted SaaS) to <1day (enterprise integration),https://www.causaly.com/,real-data,added-citation
causaly--causaly-com,Causaly,validated-verticals,research only (academia + R&D in pharma / biotech / scientific publishing),https://www.causaly.com/,real-data,added-citation
character-ai--character-ai,Character.ai,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://character.ai/,depth-floor-reached,not-documented
character-ai--character-ai,Character.ai,adjacent-infrastructure,requires game engine integration (Unity / Unreal); BYO LLM,https://character.ai/,real-data,added-citation
character-ai--character-ai,Character.ai,anti-fit,not for non-character / non-narrative use cases,https://character.ai/,real-data,added-citation
character-ai--character-ai,Character.ai,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://character.ai/,depth-floor-reached,not-documented
character-ai--character-ai,Character.ai,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://character.ai/,depth-floor-reached,not-documented
character-ai--character-ai,Character.ai,optimised-for,character consistency + narrative continuity + low-latency,https://character.ai/,real-data,added-citation
character-ai--character-ai,Character.ai,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://character.ai/,depth-floor-reached,not-documented
character-ai--character-ai,Character.ai,time-to-running,<10min (SDK download / hosted API),https://character.ai/,real-data,added-citation
character-ai--character-ai,Character.ai,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://character.ai/,depth-floor-reached,not-documented
character-ai--character-ai,Character.ai,validated-verticals,"gaming (AAA + indie), interactive narrative, AI companions",https://character.ai/,real-data,added-citation
character-ai--character-ai,Character.ai,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://character.ai/,depth-floor-reached,not-documented
charisma-ai--charisma-ai,Charisma.ai,adjacent-infrastructure,requires game engine integration (Unity / Unreal); BYO LLM,https://charisma.ai/,real-data,added-citation
charisma-ai--charisma-ai,Charisma.ai,anti-fit,not for non-character / non-narrative use cases,https://charisma.ai/,real-data,added-citation
charisma-ai--charisma-ai,Charisma.ai,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://charisma.ai/,depth-floor-reached,not-documented
charisma-ai--charisma-ai,Charisma.ai,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://charisma.ai/,depth-floor-reached,not-documented
charisma-ai--charisma-ai,Charisma.ai,optimised-for,character consistency + narrative continuity + low-latency,https://charisma.ai/,real-data,added-citation
charisma-ai--charisma-ai,Charisma.ai,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://charisma.ai/,depth-floor-reached,not-documented
charisma-ai--charisma-ai,Charisma.ai,time-to-running,<10min (SDK download / hosted API),https://charisma.ai/,real-data,added-citation
charisma-ai--charisma-ai,Charisma.ai,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://charisma.ai/,depth-floor-reached,not-documented
charisma-ai--charisma-ai,Charisma.ai,validated-verticals,"gaming (AAA + indie), interactive narrative, AI companions",https://charisma.ai/,real-data,added-citation
chatgpt-study-mode--openai-com,ChatGPT Study Mode,adjacent-infrastructure,self-contained app + LMS integration where applicable,https://openai.com/index/chatgpt-study-mode/,real-data,added-citation
chatgpt-study-mode--openai-com,ChatGPT Study Mode,anti-fit,not for non-educational use cases,https://openai.com/index/chatgpt-study-mode/,real-data,added-citation
chatgpt-study-mode--openai-com,ChatGPT Study Mode,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://openai.com/index/chatgpt-study-mode/,depth-floor-reached,not-documented
chatgpt-study-mode--openai-com,ChatGPT Study Mode,mindshare,1 press,https://openai.com/index/chatgpt-study-mode/,real-data,added-citation
chatgpt-study-mode--openai-com,ChatGPT Study Mode,optimised-for,learner profile + spaced repetition + assessment-driven adaptation,https://openai.com/index/chatgpt-study-mode/,real-data,added-citation
chatgpt-study-mode--openai-com,ChatGPT Study Mode,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://openai.com/index/chatgpt-study-mode/,depth-floor-reached,not-documented
chatgpt-study-mode--openai-com,ChatGPT Study Mode,time-to-running,<10min (hosted SaaS sign-up),https://openai.com/index/chatgpt-study-mode/,real-data,added-citation
chatgpt-study-mode--openai-com,ChatGPT Study Mode,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://openai.com/index/chatgpt-study-mode/,depth-floor-reached,not-documented
chatgpt-study-mode--openai-com,ChatGPT Study Mode,validated-verticals,"K-12 + higher-ed + adult learners (language, study tools, tutoring)",https://openai.com/index/chatgpt-study-mode/,real-data,added-citation
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,adjacent-infrastructure,requires DMS / case-management integration + identity provider,https://www.clio.com/clio-duo/,real-data,added-citation
