record_id,record_name,column,new_value,citation_url,status,gap_class_resolved,priority
sculptor--arxiv-2508-04664,Sculptor,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.04664,depth-floor-reached,depth-floor-cited,5
sculptor--arxiv-2508-04664,Sculptor,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.04664,depth-floor-reached,depth-floor-cited,5
seagent--arxiv-2508-04700,SEAgent,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.04700,depth-floor-reached,depth-floor-cited,5
seagent--arxiv-2508-04700,SEAgent,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.04700,depth-floor-reached,depth-floor-cited,5
seagent--arxiv-2508-04700,SEAgent,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.04700,depth-floor-reached,depth-floor-cited,5
seagent--arxiv-2508-04700,SEAgent,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.04700,depth-floor-reached,depth-floor-cited,5
seagent--arxiv-2508-04700,SEAgent,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2508.04700,depth-floor-reached,depth-floor-cited,5
secom--openreview-net,SeCom,consistency,not specified - paper does not address this dimension,https://openreview.net/forum?id=xKDZAW0He3,depth-floor-reached,depth-floor-cited,5
secom--openreview-net,SeCom,namespace,not specified - paper does not address this dimension,https://openreview.net/forum?id=xKDZAW0He3,depth-floor-reached,depth-floor-cited,5
secom--openreview-net,SeCom,tombstoning,not specified - paper does not address this dimension,https://openreview.net/forum?id=xKDZAW0He3,depth-floor-reached,depth-floor-cited,5
self-param--arxiv-2410-00487,SELF-PARAM,a2a-support,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.00487,not-applicable,papers-not-applicable,5
self-param--arxiv-2410-00487,SELF-PARAM,forgetting,not specified - vendor docs do not address this dimension,https://arxiv.org/abs/2410.00487,depth-floor-reached,depth-floor-cited,5
self-param--arxiv-2410-00487,SELF-PARAM,import-export,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.00487,not-applicable,papers-not-applicable,5
self-param--arxiv-2410-00487,SELF-PARAM,mcp-support,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.00487,not-applicable,papers-not-applicable,5
self-param--arxiv-2410-00487,SELF-PARAM,otel,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.00487,not-applicable,papers-not-applicable,5
self-param--arxiv-2410-00487,SELF-PARAM,webhooks,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.00487,not-applicable,papers-not-applicable,5
sers--openreview-net,SERS,code-release,searched not found,https://openreview.net/forum?id=jR1lvwexLt,depth-floor-reached,searched-not-found,5
sers--openreview-net,SERS,forgetting,not specified - paper does not address this dimension,https://openreview.net/forum?id=jR1lvwexLt,depth-floor-reached,depth-floor-cited,5
sers--openreview-net,SERS,tombstoning,not specified - paper does not address this dimension,https://openreview.net/forum?id=jR1lvwexLt,depth-floor-reached,depth-floor-cited,5
sgmem--arxiv-2509-21212,SGMem,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.21212,depth-floor-reached,depth-floor-cited,5
sgmem--arxiv-2509-21212,SGMem,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.21212,depth-floor-reached,depth-floor-cited,5
sgmem--arxiv-2509-21212,SGMem,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.21212,depth-floor-reached,depth-floor-cited,5
sgmem--arxiv-2509-21212,SGMem,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.21212,depth-floor-reached,depth-floor-cited,5
sgmem--arxiv-2509-21212,SGMem,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.21212,depth-floor-reached,depth-floor-cited,5
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),a2a-support,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.21465,not-applicable,papers-not-applicable,5
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),import-export,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.21465,not-applicable,papers-not-applicable,5
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),mcp-support,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.21465,not-applicable,papers-not-applicable,5
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),otel,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.21465,not-applicable,papers-not-applicable,5
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),webhooks,"not applicable — research paper, no deployed product",https://arxiv.org/abs/2410.21465,not-applicable,papers-not-applicable,5
skillweaver--arxiv-2504-07079,SkillWeaver,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.07079,depth-floor-reached,depth-floor-cited,5
skillweaver--arxiv-2504-07079,SkillWeaver,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.07079,depth-floor-reached,depth-floor-cited,5
skillweaver--arxiv-2504-07079,SkillWeaver,founders,no data — 2025 arxiv preprint,https://arxiv.org/abs/2504.07079,depth-floor-reached,depth-floor-cited,5
skillweaver--arxiv-2504-07079,SkillWeaver,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.07079,depth-floor-reached,depth-floor-cited,5
skillweaver--arxiv-2504-07079,SkillWeaver,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.07079,depth-floor-reached,depth-floor-cited,5
skillweaver--arxiv-2504-07079,SkillWeaver,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.07079,depth-floor-reached,depth-floor-cited,5
synapse--arxiv-2601-02744,SYNAPSE,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.02744,depth-floor-reached,depth-floor-cited,5
synapse--arxiv-2601-02744,SYNAPSE,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.02744,depth-floor-reached,depth-floor-cited,5
synapse--arxiv-2601-02744,SYNAPSE,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.02744,depth-floor-reached,depth-floor-cited,5
synapse--arxiv-2601-02744,SYNAPSE,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.02744,depth-floor-reached,depth-floor-cited,5
synapse--arxiv-2601-02744,SYNAPSE,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2601.02744,depth-floor-reached,depth-floor-cited,5
tiermem--arxiv-2602-17913,TierMem,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2602.17913,depth-floor-reached,depth-floor-cited,5
tiermem--arxiv-2602-17913,TierMem,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2602.17913,depth-floor-reached,depth-floor-cited,5
tiermem--arxiv-2602-17913,TierMem,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2602.17913,depth-floor-reached,depth-floor-cited,5
toolformer--arxiv-2302-04761,Toolformer,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2302.04761,depth-floor-reached,depth-floor-cited,5
toolformer--arxiv-2302-04761,Toolformer,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2302.04761,depth-floor-reached,depth-floor-cited,5
toolgen--arxiv-2410-03439,ToolGen,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2410.03439,depth-floor-reached,depth-floor-cited,5
toolgen--arxiv-2410-03439,ToolGen,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2410.03439,depth-floor-reached,depth-floor-cited,5
toolllm--arxiv-2307-16789,ToolLLM,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2307.16789,depth-floor-reached,depth-floor-cited,5
toolllm--arxiv-2307-16789,ToolLLM,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2307.16789,depth-floor-reached,depth-floor-cited,5
toolmem--arxiv-2510-06664,ToolMem,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.06664,depth-floor-reached,depth-floor-cited,5
toolmem--arxiv-2510-06664,ToolMem,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.06664,depth-floor-reached,depth-floor-cited,5
toolmem--arxiv-2510-06664,ToolMem,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.06664,depth-floor-reached,depth-floor-cited,5
toolmem--arxiv-2510-06664,ToolMem,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.06664,depth-floor-reached,depth-floor-cited,5
toolmem--arxiv-2510-06664,ToolMem,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2510.06664,depth-floor-reached,depth-floor-cited,5
transformer--arxiv-2501-06252,Transformer²,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2501.06252,depth-floor-reached,depth-floor-cited,5
transformer--arxiv-2501-06252,Transformer²,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2501.06252,depth-floor-reached,depth-floor-cited,5
transformerfam--arxiv-2404-09173,TransformerFAM,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2404.09173,depth-floor-reached,depth-floor-cited,5
ufo2--arxiv-2504-14603,UFO2,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.14603,depth-floor-reached,depth-floor-cited,5
ufo2--arxiv-2504-14603,UFO2,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.14603,depth-floor-reached,depth-floor-cited,5
ufo2--arxiv-2504-14603,UFO2,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.14603,depth-floor-reached,depth-floor-cited,5
ufo2--arxiv-2504-14603,UFO2,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.14603,depth-floor-reached,depth-floor-cited,5
ufo2--arxiv-2504-14603,UFO2,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.14603,depth-floor-reached,depth-floor-cited,5
ufo2--arxiv-2504-14603,UFO2,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2504.14603,depth-floor-reached,depth-floor-cited,5
webweaver--arxiv-2509-13312,WebWeaver,consistency,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.13312,depth-floor-reached,depth-floor-cited,5
webweaver--arxiv-2509-13312,WebWeaver,namespace,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.13312,depth-floor-reached,depth-floor-cited,5
webweaver--arxiv-2509-13312,WebWeaver,schema-evolution,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.13312,depth-floor-reached,depth-floor-cited,5
webweaver--arxiv-2509-13312,WebWeaver,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.13312,depth-floor-reached,depth-floor-cited,5
webweaver--arxiv-2509-13312,WebWeaver,versioning,not specified - paper does not address this dimension,https://arxiv.org/abs/2509.13312,depth-floor-reached,depth-floor-cited,5
wise,WISE,forgetting,not specified - paper does not address this dimension,https://arxiv.org/abs/2405.14768,depth-floor-reached,depth-floor-cited,5
wise,WISE,tombstoning,not specified - paper does not address this dimension,https://arxiv.org/abs/2405.14768,depth-floor-reached,depth-floor-cited,5
workmate--journals-plos-org,WorkMATe,tombstoning,not specified - paper does not address this dimension,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0316453,depth-floor-reached,depth-floor-cited,5
agent-s--arxiv-2410-08164,Agent S,created,2024-10,https://arxiv.org/abs/2410.08164,real-data,citation-added,3
agent-workflow-memory--openreview-net,Agent Workflow Memory,created,2024-09,https://openreview.net/forum?id=NTAhi2JEEE,real-data,citation-added,3
agentic-plan-caching-apc--neurips-cc,Agentic Plan Caching (APC),created,2025-06,https://neurips.cc/virtual/2025/poster/116166,real-data,citation-added,3
alphaedit--arxiv-2410-02355,AlphaEdit,created,2024-10,https://arxiv.org/abs/2410.02355,real-data,citation-added,3
anthropic-circuit-tracing--transformer-circuits-pub,Anthropic Circuit Tracing,claims,"Successfully traced computational circuits for factual recall, planning, and multi-step reasoning in Claude 3.5 Haiku; open-source library released.",https://transformer-circuits.pub/2025/attribution-graphs/methods.html,real-data,citation-added,3
arigraph--arxiv-2407-04363,AriGraph,created,2024-07,https://arxiv.org/abs/2407.04363,real-data,citation-added,3
armt-associative-rmt--arxiv-2407-04841,ARMT (Associative RMT),created,2023-08,https://arxiv.org/abs/2407.04841,real-data,citation-added,3
cl-of-llms-survey--dl-acm-org,CL of LLMs Survey,created,2024-04,https://dl.acm.org/doi/10.1145/3735633,real-data,citation-added,3
compressive-transformer--arxiv-1911-05507,Compressive Transformer,created,2020-06,https://arxiv.org/abs/1911.05507,real-data,citation-added,3
darwin-g-del-machine--arxiv-2505-22954,Darwin Gödel Machine,created,2025-05,https://arxiv.org/abs/2505.22954,real-data,citation-added,3
diamond--arxiv-2405-12399,DIAMOND,created,2024-05,https://arxiv.org/abs/2405.12399,real-data,citation-added,3
dreamerv3--arxiv-2301-04104,DreamerV3,created,2023-01,https://arxiv.org/abs/2301.04104,real-data,citation-added,3
dual-process-agent-dpa--mdpi-com,Dual-Process Agent (DPA),claims,Outperforms vanilla prompting on six benchmarks with both GPT and Llama backbones. MDPI Electronics 2025.,https://www.mdpi.com/2079-9292/15/6/1232,real-data,citation-added,3
em-llm--arxiv-2407-09450,EM-LLM,created,2024-10,https://arxiv.org/abs/2407.09450,real-data,citation-added,3
emat--arxiv-2210-16773,EMAT,created,2022-10,https://arxiv.org/abs/2210.16773,real-data,citation-added,3
emu-efficient-episodic-memory-utilization--arxiv-2403-01112,EMU (Efficient Episodic Memory Utilization),created,2024-03,https://arxiv.org/abs/2403.01112,real-data,citation-added,3
engram-deepseek--arxiv-2601-07372,Engram (DeepSeek),claims,"MMLU +3.4, CMMLU +4.0, BBH +5.0, ARC-Challenge +3.7. Multi-Query NIAH 84.2 → 97.0 vs iso-FLOPs MoE baseline.",https://arxiv.org/abs/2601.07372,real-data,citation-added,3
engram-deepseek--arxiv-2601-07372,Engram (DeepSeek),created,2026-01,https://arxiv.org/abs/2601.07372,real-data,citation-added,3
episodic-memory-is-the-missing-piece--arxiv-2502-06975,Episodic Memory Is the Missing Piece,claims,"Most rigorous theoretical bridging paper in the space — not an implementation, but a roadmap. Feb 2025.",https://arxiv.org/abs/2502.06975,real-data,citation-added,3
ewc-elastic-weight-consolidation--arxiv-1612-00796,EWC (Elastic Weight Consolidation),created,2018-01,https://arxiv.org/abs/1612.00796,real-data,citation-added,3
fincon--arxiv-2407-06567,Fincon,created,2025-05,https://arxiv.org/abs/2407.06567,real-data,citation-added,3
generative-agents--arxiv-2304-03442,Generative Agents,created,2023-07,https://arxiv.org/abs/2304.03442,real-data,citation-added,3
genie--arxiv-2402-15391,Genie,created,2024-05,https://arxiv.org/abs/2402.15391,real-data,citation-added,3
hami--nature-com,HAMI,claims,Improves learning efficiency and adaptability in contextual / sequential decision making.,https://www.nature.com/articles/s41598-025-10586-x,real-data,citation-added,3
human-like-remembering-and-forgetting--dl-acm-org,Human-Like Remembering and Forgetting,claims,Evaluated on social-robot conversation. ACM HAI 2025.,https://dl.acm.org/doi/10.1145/3765766.3765803,real-data,citation-added,3
i-jepa--arxiv-2301-08243,I-JEPA,created,2023-06,https://arxiv.org/abs/2301.08243,real-data,citation-added,3
ibm-meta-tokens--arxiv-2506-00307,IBM Meta-Tokens,claims,27% and 18% average sequence-length reduction on two evaluation tasks; 47% and 33% less encoding compute due to quadratic attention cost.,https://arxiv.org/abs/2506.00307,real-data,citation-added,3
infini-attention--arxiv-2404-07143,Infini-attention,created,2024-04,https://arxiv.org/abs/2404.07143,real-data,citation-added,3
larimar--arxiv-2403-11901,Larimar,created,2024-06,https://arxiv.org/abs/2403.11901,real-data,citation-added,3
lightmem--arxiv-2510-18866,LightMem,created,2025-06,https://arxiv.org/abs/2510.18866,real-data,citation-added,3
llm-actr-cognitive-llms--arxiv-2408-09176,LLM-ACTR / Cognitive LLMs,created,2024-11,https://arxiv.org/abs/2408.09176,real-data,citation-added,3
longmem--arxiv-2306-07174,LongMem,created,2023-06,https://arxiv.org/abs/2306.07174,real-data,citation-added,3
mem1--arxiv-2506-15841,MEM1,created,2025-07,https://arxiv.org/abs/2506.15841,real-data,citation-added,3
memagent--arxiv-2507-02259,MemAgent,created,2025-06,https://arxiv.org/abs/2507.02259,real-data,citation-added,3
memformer,Memformer,created,2022-12,https://arxiv.org/abs/2010.06891,real-data,citation-added,3
meminsight--arxiv-2503-21760,MemInsight,claims,Boosts LoCoMo retrieval recall by 34% over a RAG baseline.,https://arxiv.org/abs/2503.21760,real-data,citation-added,3
memmachine-paper--arxiv-2604-04853,MemMachine (paper),claims,"0.9169 on LoCoMo (gpt-4.1-mini) — above Mem0, Zep, Memobase, LangMem. 93.0% on LongMemEvalS. ~80% fewer input tokens than Mem0 in matched comparisons.",https://arxiv.org/abs/2604.04853,real-data,citation-added,3
memobrain--arxiv-2601-08079,MemoBrain,claims,"Consistent improvements on GAIA, WebWalker, BrowseComp-Plus. Jan 2026.",https://arxiv.org/abs/2601.08079,real-data,citation-added,3
memochat--arxiv-2308-08239,MemoChat,created,2023-08,https://arxiv.org/abs/2308.08239,real-data,citation-added,3
memorizing-transformers--openreview-net,Memorizing Transformers,claims,ICLR landmark — established external-memory transformers as a category.,https://openreview.net/forum?id=TrjbxzRcnf-,real-data,citation-added,3
memory-layers-at-scale--arxiv-2412-09764,Memory Layers at Scale,claims,Scales product-key memory to LLM-relevant sizes. December 2024.,https://arxiv.org/abs/2412.09764,real-data,citation-added,3
memorybank--arxiv-2305-10250,MemoryBank,created,2023-05,https://arxiv.org/abs/2305.10250,real-data,citation-added,3
memorybench-tsinghua-thuir--arxiv-2510-17281,MemoryBench (Tsinghua THUIR),claims,Existing memory systems fail badly on procedural knowledge.,https://arxiv.org/abs/2510.17281,real-data,citation-added,3
memoryllm-original--arxiv-2402-04624,MemoryLLM (original),claims,Effective on model editing benchmarks and long-context tests; stable after ~1M sequential updates.,https://arxiv.org/abs/2402.04624,real-data,citation-added,3
memr--arxiv-2512-20237,MemR³,claims,Outperforms strong baselines on LoCoMo (LLM-as-Judge). Explicit evidence-gap tracking enables post-hoc explainability.,https://arxiv.org/abs/2512.20237,real-data,citation-added,3
memreasoner--openreview-net,MemReasoner,claims,+18% on multi-hop QA. Generalises better than off-the-shelf LLMs and existing recurrent models on tests where required facts are scattered up to 128k tokens.,https://openreview.net/forum?id=ODcMy97cVZ,real-data,citation-added,3
mia-memory-intelligence-agent--arxiv-2604-04503,MIA — Memory Intelligence Agent,claims,Superior performance across 11 benchmarks for deep research agents (DRAs); alternating RL paradigm enhances Planner-Executor cooperation. April 2026.,https://arxiv.org/abs/2604.04503,real-data,citation-added,3
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),claims,"Significant gains on arithmetic, commonsense, factual, NLI reasoning with ChatGPT. EMNLP 2023.",https://arxiv.org/abs/2305.05181,real-data,citation-added,3
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),created,2023-06,https://arxiv.org/abs/2305.05181,real-data,citation-added,3
namms--arxiv-2410-13166,NAMMs,claims,"Universally applicable — train on language tasks, transfer zero-shot to other transformers and modalities. Substantial gains on long-context benchmarks while compressing context to a fraction of original size.",https://arxiv.org/abs/2410.13166,real-data,citation-added,3
namms--arxiv-2410-13166,NAMMs,created,2024-10,https://arxiv.org/abs/2410.13166,real-data,citation-added,3
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,claims,PISCO: 16x document compression with 0–3% accuracy drop on RAG-QA; 5.7x inference speed-up; fine-tuning under 48h on a single A100.,https://arxiv.org/abs/2501.16214,real-data,citation-added,3
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,claims,Landmark. Established episodic-memory RL as a paradigm. Fast learning from sparse rewards.,https://arxiv.org/abs/1703.01988,real-data,citation-added,3
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,created,2017-05,https://arxiv.org/abs/1703.01988,real-data,citation-added,3
nl2gensym--arxiv-2510-09355,NL2GenSym,claims,>86% rule-generation success across Gemini and Qwen families. Oct 2025.,https://arxiv.org/abs/2510.09355,real-data,citation-added,3
nvidia-nemotron-3--arxiv-2512-20856,NVIDIA Nemotron 3,claims,"Nemotron 3 Nano (31.6B total, 3.2B active) supports up to 1M-token context; hybrid architecture sustains high throughput at long contexts.",https://arxiv.org/abs/2512.20856,real-data,citation-added,3
oasis--arxiv-2411-11581,OASIS,created,2024-11,https://arxiv.org/abs/2411.11581,real-data,citation-added,3
pwm-policy-learning-with-large-world-models--arxiv-2407-02466,PWM (Policy Learning with Large World Models),claims,Strong continuous-control results. Efficient policy extraction without environment interaction.,https://arxiv.org/abs/2407.02466,real-data,citation-added,3
r2i--arxiv-2403-04253,R2I,claims,Up to 9× faster than baselines.,https://arxiv.org/abs/2403.04253,real-data,citation-added,3
r2i--arxiv-2403-04253,R2I,created,2024-03,https://arxiv.org/abs/2403.04253,real-data,citation-added,3
readagent--arxiv-2402-09727,ReadAgent,claims,"3–20× effective context extension. Outperforms baselines on QuALITY, NarrativeQA, QMSum.",https://arxiv.org/abs/2402.09727,real-data,citation-added,3
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),claims,Scaling variant (arxiv 2304.11062) handles up to 2M-token sequences with high retrieval accuracy. On par with Transformer-XL for small memory; outperforms it for long-sequence tasks.,https://arxiv.org/abs/2207.06881,real-data,citation-added,3
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),created,2022-06,https://arxiv.org/abs/2207.06881,real-data,citation-added,3
recurrentgpt--arxiv-2305-13304,RecurrentGPT,created,2023-05,https://arxiv.org/abs/2305.13304,real-data,citation-added,3
reflexion--arxiv-2303-11366,Reflexion,claims,"Landmark. Defined ""verbal RL"" as a learning paradigm for LLM agents. Highly cited.",https://arxiv.org/abs/2303.11366,real-data,citation-added,3
reflexion--arxiv-2303-11366,Reflexion,created,2023-03,https://arxiv.org/abs/2303.11366,real-data,citation-added,3
repairagent--arxiv-2403-17134,RepairAgent,created,2024-05,https://arxiv.org/abs/2403.17134,real-data,citation-added,3
retroformer--arxiv-2308-02151,Retroformer,created,2024-05,https://arxiv.org/abs/2308.02151,real-data,citation-added,3
riken-tensor-decomposition-incremental-learning--icml-cc,RIKEN Tensor Decomposition Incremental Learning,claims,ICML 2025 poster; compression without proportional accuracy loss vs full-exemplar replay.,https://icml.cc/virtual/2025/poster/44196,real-data,citation-added,3
rmm-reflective-memory-management--arxiv-2503-08026,RMM (Reflective Memory Management),claims,>10% accuracy improvement over no-memory baseline on LongMemEval. ACL 2025 long paper.,https://arxiv.org/abs/2503.08026,real-data,citation-added,3
sakana-ctm--arxiv-2505-05522,Sakana CTM,claims,"Strong performance on ImageNet-1K, 2D maze solving, sorting, parity, QA, RL tasks without domain-specific tuning.",https://arxiv.org/abs/2505.05522,real-data,citation-added,3
sakana-ctm--arxiv-2505-05522,Sakana CTM,created,2025-05,https://arxiv.org/abs/2505.05522,real-data,citation-added,3
scm--arxiv-2304-13343,SCM,created,2023-06,https://arxiv.org/abs/2304.13343,real-data,citation-added,3
self-param--arxiv-2410-00487,SELF-PARAM,claims,"Outperforms existing continual learning and memory injection methods on QA and conversational recommendation, even vs methods with nonzero storage cost.",https://arxiv.org/abs/2410.00487,real-data,citation-added,3
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),claims,"Up to 6× larger batch sizes and 3.04× throughput on A100 without accuracy loss; validated on RULER, LongBench, NIAH across Llama-3.1, GLM-4, Yi, Phi-3, Qwen2.",https://arxiv.org/abs/2410.21465,real-data,citation-added,3
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),created,2024-10,https://arxiv.org/abs/2410.21465,real-data,citation-added,3
skillweaver--arxiv-2504-07079,SkillWeaver,created,2025-04,https://arxiv.org/abs/2504.07079,real-data,citation-added,3
synapse--arxiv-2601-02744,SYNAPSE,claims,+7.2 F1 on LoCoMo with 95% fewer tokens than full-context methods. Jan 2026.,https://arxiv.org/abs/2601.02744,real-data,citation-added,3
tiermem--arxiv-2602-17913,TierMem,claims,"Prevents ""write-before-query barrier"" — addresses unverifiable omission risk. Feb 2026.",https://arxiv.org/abs/2602.17913,real-data,citation-added,3
toolformer--arxiv-2302-04761,Toolformer,claims,Landmark. Originated self-taught tool use as a paradigm.,https://arxiv.org/abs/2302.04761,real-data,citation-added,3
toolformer--arxiv-2302-04761,Toolformer,created,2023-02,https://arxiv.org/abs/2302.04761,real-data,citation-added,3
toolllm--arxiv-2307-16789,ToolLLM,created,2023-05,https://arxiv.org/abs/2307.16789,real-data,citation-added,3
transformer--arxiv-2501-06252,Transformer²,claims,Procedural memory directly in model weights via SVD experts.,https://arxiv.org/abs/2501.06252,real-data,citation-added,3
transformer--arxiv-2501-06252,Transformer²,created,2024-12,https://arxiv.org/abs/2501.06252,real-data,citation-added,3
transformer-xl--arxiv-1901-02860,Transformer-XL,created,2019-01,https://arxiv.org/abs/1901.02860,real-data,citation-added,3
transformerfam--arxiv-2404-09173,TransformerFAM,claims,Validated on 1B / 8B / 24B model scales. Significantly improves Transformer performance on long-context tasks.,https://arxiv.org/abs/2404.09173,real-data,citation-added,3
v-jepa-2--arxiv-2506-09985,V-JEPA 2,claims,Pre-trained on 1M+ hours of internet video.,https://arxiv.org/abs/2506.09985,real-data,citation-added,3
v-jepa-2--arxiv-2506-09985,V-JEPA 2,created,2024-02,https://arxiv.org/abs/2506.09985,real-data,citation-added,3
v-jepa-original--arxiv-2404-08471,V-JEPA (original),claims,Strong on motion understanding and action anticipation. Predecessor to V-JEPA 2.,https://arxiv.org/abs/2404.08471,real-data,citation-added,3
v-jepa-original--arxiv-2404-08471,V-JEPA (original),created,2024-02,https://arxiv.org/abs/2404.08471,real-data,citation-added,3
wise,WISE,created,2024-05,https://arxiv.org/abs/2405.14768,real-data,citation-added,3
acon--arxiv-2510-00615,ACON,consistency,strong,https://arxiv.org/abs/2510.00615,real-data,citation-added,1
acon--arxiv-2510-00615,ACON,forgetting,LRU eviction,https://arxiv.org/abs/2510.00615,real-data,citation-added,1
acon--arxiv-2510-00615,ACON,schema-evolution,schema locked,https://arxiv.org/abs/2510.00615,real-data,citation-added,1
acon--arxiv-2510-00615,ACON,tombstoning,hard-delete supported,https://arxiv.org/abs/2510.00615,real-data,citation-added,1
acon--arxiv-2510-00615,ACON,versioning,none,https://arxiv.org/abs/2510.00615,real-data,citation-added,1
agent-kb--arxiv-2507-06229,Agent KB,schema-evolution,schema with migration,https://arxiv.org/abs/2507.06229,real-data,citation-added,1
agent-s--arxiv-2410-08164,Agent S,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2410.08164,real-data,citation-added,1
agent-s--arxiv-2410-08164,Agent S,latest-release,v0.3.2 2025-12-16,https://arxiv.org/abs/2410.08164,real-data,citation-added,1
agent-workflow-memory--openreview-net,Agent Workflow Memory,consistency,strong,https://openreview.net/forum?id=NTAhi2JEEE,real-data,citation-added,1
agent-workflow-memory--openreview-net,Agent Workflow Memory,contradiction,LLM resolves and overwrites,https://openreview.net/forum?id=NTAhi2JEEE,real-data,citation-added,1
agent-workflow-memory--openreview-net,Agent Workflow Memory,namespace,hierarchical,https://openreview.net/forum?id=NTAhi2JEEE,real-data,citation-added,1
agent-workflow-memory--openreview-net,Agent Workflow Memory,schema-evolution,free-form / no schema,https://openreview.net/forum?id=NTAhi2JEEE,real-data,citation-added,1
agent-workflow-memory--openreview-net,Agent Workflow Memory,versioning,snapshots,https://openreview.net/forum?id=NTAhi2JEEE,real-data,citation-added,1
agentevolver--arxiv-2511-10395,AgentEvolver,schema-evolution,schema with migration,https://arxiv.org/abs/2511.10395,real-data,citation-added,1
