# Round 9 — Path B Bucket 3: dedicated-memory + retrieval-as-memory deep fill
# generated_by: scripts/path_b_bucket_3.py
# source: web/landscape.json + extraction/data-gaps.csv
# sections: ['Dedicated memory layers', 'Retrieval-as-memory hybrids']
# total_gap_rows_in_scope: 1213
# fills_emitted: 821
# unresolved: 52
# action_breakdown:
#   annotate-searched-not-found: 53
#   mark-depth-floor: 274
#   mark-not-applicable: 61
#   set-citation: 433
# counter_breakdown:
#   defer-shallow-prose: 52
#   filled: 821
#   mark-depth-floor:a2a-support: 30
#   mark-depth-floor:citations: 1
#   mark-depth-floor:compliance: 1
#   mark-depth-floor:consistency: 35
#   mark-depth-floor:contradiction: 5
#   mark-depth-floor:customers: 2
#   mark-depth-floor:forgetting: 21
#   mark-depth-floor:hq: 3
#   mark-depth-floor:import-export: 21
#   mark-depth-floor:mcp-support: 24
#   mark-depth-floor:mindshare: 7
#   mark-depth-floor:namespace: 11
#   mark-depth-floor:otel: 35
#   mark-depth-floor:repro: 1
#   mark-depth-floor:schema-evolution: 5
#   mark-depth-floor:tombstoning: 22
#   mark-depth-floor:versioning: 21
#   mark-depth-floor:webhooks: 29
#   mark-not-applicable:consistency: 23
#   mark-not-applicable:forgetting: 4
#   mark-not-applicable:license: 1
#   mark-not-applicable:namespace: 23
#   mark-not-applicable:schema-evolution: 6
#   mark-not-applicable:tombstoning: 4
#   perf-depth-floor: 53
#   set-citation:record.url: 433
#   skip-quintet-path-a: 340
# unfillable_breakdown:
#   shallow-prose-deferred: 52
# columns: record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
vektor-memory--dev-to,VEKTOR Memory,Dedicated memory layers,schema-evolution,set-citation,schema with migration,https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
vektor-memory--dev-to,VEKTOR Memory,Dedicated memory layers,tombstoning,mark-depth-floor,not documented publicly,https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `tombstoning` semantics; not documented.,5,fillable-and-missing
vektor-memory--dev-to,VEKTOR Memory,Dedicated memory layers,versioning,mark-depth-floor,not documented publicly,https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `versioning` semantics; not documented.,5,fillable-and-missing
vektor-memory--dev-to,VEKTOR Memory,Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://dev.to/vektor_memory_43f51a32376/vektor-openai-agents-sdk-production-memory-in-three-lines-59p6,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,a2a-support,mark-depth-floor,not documented publicly,https://www.getzep.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `a2a-support` semantics; not documented.,5,fillable-and-missing
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,adjacent-infrastructure,set-citation,BYO agent stack; this layer observes it,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,anti-fit,set-citation,not for use cases that don't run agent workloads in production,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,claims,set-citation,Graphiti at 24.3k★. Published counter-analysis disputing Mem0's LOCOMO results. $2.3M raised Apr 2024.,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,created,set-citation,2024-08,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,forgetting,set-citation,none (permanent),https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,mindshare,set-citation,3 inbound,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,namespace,set-citation,per-tenant,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,optimised-for,set-citation,memory operation tracing + drift / poisoning detection,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,otel,mark-depth-floor,not documented publicly,https://www.getzep.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `otel` semantics; not documented.,5,fillable-and-missing
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,schema-evolution,set-citation,schema with migration,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,time-to-running,set-citation,<10min (hosted SaaS) to <1hr (self-host),https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,tombstoning,set-citation,append-only no delete,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,validated-verticals,set-citation,agent developers + AI platform teams (horizontal),https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,versioning,set-citation,immutable append-log,https://www.getzep.com/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
zep-graphiti--getzep-com,Zep & Graphiti,Dedicated memory layers,webhooks,mark-depth-floor,not documented publicly,https://www.getzep.com/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `webhooks` semantics; not documented.,5,fillable-and-missing
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://github.com/starsuzi/Adaptive-RAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://github.com/starsuzi/Adaptive-RAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,claims,set-citation,"Improves overall efficiency and accuracy of QA systems vs adaptive baselines, across query complexity levels.",https://github.com/starsuzi/Adaptive-RAG,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,consistency,mark-depth-floor,not documented publicly,https://github.com/starsuzi/Adaptive-RAG,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,created,set-citation,2024-04,https://github.com/starsuzi/Adaptive-RAG,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,namespace,mark-depth-floor,not documented publicly,https://github.com/starsuzi/Adaptive-RAG,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `namespace` semantics; not documented.,5,fillable-and-missing
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://github.com/starsuzi/Adaptive-RAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://github.com/starsuzi/Adaptive-RAG,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Adaptive-RAG benchmark; Adaptive-RAG evaluation results; Adaptive-RAG LOCOMO score; Adaptive-RAG ConvoMem score; Adaptive-RAG LongMemEval score; Adaptive-RAG ablation table; Adaptive-RAG paper,10,fillable-and-missing
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://github.com/starsuzi/Adaptive-RAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://github.com/starsuzi/Adaptive-RAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
adaptive-rag--gh-starsuzi-adaptive-rag,Adaptive-RAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://github.com/starsuzi/Adaptive-RAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2208.03299,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2208.03299,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2208.03299,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,created,set-citation,2022-11,https://arxiv.org/abs/2208.03299,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,forgetting,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2208.03299,not-applicable,`forgetting` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,latest-release,set-citation,no-release no-release,https://arxiv.org/abs/2208.03299,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2208.03299,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2208.03299,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2208.03299,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,tombstoning,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2208.03299,not-applicable,`tombstoning` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2208.03299,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
atlas--arxiv-2208-03299,Atlas,Retrieval-as-memory hybrids,versioning,set-citation,snapshots,https://arxiv.org/abs/2208.03299,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2410.20878,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2410.20878,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,claims,set-citation,Outperforms hand-tuned RAG configurations.,https://arxiv.org/abs/2410.20878,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2410.20878,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,created,set-citation,2024-01,https://arxiv.org/abs/2410.20878,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,latest-release,set-citation,v0.3.22 2026-04-03,https://arxiv.org/abs/2410.20878,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2410.20878,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2410.20878,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2410.20878,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: AutoRAG benchmark; AutoRAG evaluation results; AutoRAG LOCOMO score; AutoRAG ConvoMem score; AutoRAG LongMemEval score; AutoRAG ablation table; AutoRAG paper,10,fillable-and-missing
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,schema-evolution,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2410.20878,not-applicable,`schema-evolution` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2410.20878,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
autorag--arxiv-2410-20878,AutoRAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2410.20878,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2602.02007,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2602.02007,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,claims,set-citation,Consistent gains on LoCoMo and PerLTQA across diverse LLMs. Feb 2026.,https://arxiv.org/abs/2602.02007,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2602.02007,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2602.02007,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2602.02007,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2602.02007,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Beyond RAG for Agent Memory benchmark; Beyond RAG for Agent Memory evaluation results; Beyond RAG for Agent Memory LOCOMO score; Beyond RAG for Agent Memory ConvoMem score; Beyond RAG for Agent Memory LongMemEval score; Beyond RAG for Agent Memory ablation table; Beyond RAG for Agent Memory paper,10,fillable-and-missing
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,schema-evolution,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2602.02007,not-applicable,`schema-evolution` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2602.02007,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
beyond-rag-for-agent-memory--arxiv-2602-02007,Beyond RAG for Agent Memory,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2602.02007,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2402.03216,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2402.03216,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,claims,set-citation,+5.1 points on BEIR/MTEB over dense-only. SOTA on multilingual + long-document retrieval.,https://arxiv.org/abs/2402.03216,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2402.03216,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,created,set-citation,2023-08,https://arxiv.org/abs/2402.03216,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,latest-release,set-citation,v1.4.0 2026-04-22,https://arxiv.org/abs/2402.03216,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2402.03216,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2402.03216,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2402.03216,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: BGE-M3 benchmark; BGE-M3 evaluation results; BGE-M3 LOCOMO score; BGE-M3 ConvoMem score; BGE-M3 LongMemEval score; BGE-M3 ablation table; BGE-M3 paper,10,fillable-and-missing
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2402.03216,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2402.03216,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
bge-m3--arxiv-2402-03216,BGE-M3,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2402.03216,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,claims,set-citation,"Matches or beats RAG accuracy on knowledge tasks while removing retrieval overhead. Best for bounded, static corpora. ACM Web Conf 2025.",https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,consistency,set-citation,strong,https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,created,set-citation,2024-12,https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,forgetting,set-citation,LRU eviction,https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,latest-release,set-citation,no-release no-release,https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2412.15605,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: CAG (Cache-Augmented Generation) benchmark; CAG (Cache-Augmented Generation) evaluation results; CAG (Cache-Augmented Generation) LOCOMO score; CAG (Cache-Augmented Generation) ConvoMem score; CAG (Cache-Augmented Generation) LongMemEval score; CAG (Cache-Augmented Generation) ablation table; CAG (Cache-Augmented Generation) paper,10,fillable-and-missing
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,schema-evolution,set-citation,schema locked,https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
cag-cache-augmented-generation--arxiv-2412-15605,CAG (Cache-Augmented Generation),Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2412.15605,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2410.19572,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2410.19572,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,claims,set-citation,Higher accuracy on fact-checking and multi-hop reasoning vs existing RAG; reduces hallucination. Oct 2024.,https://arxiv.org/abs/2410.19572,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2410.19572,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2410.19572,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2410.19572,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2410.19572,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: ChunkRAG benchmark; ChunkRAG evaluation results; ChunkRAG LOCOMO score; ChunkRAG ConvoMem score; ChunkRAG LongMemEval score; ChunkRAG ablation table; ChunkRAG paper,10,fillable-and-missing
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2410.19572,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2410.19572,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
chunkrag--arxiv-2410-19572,ChunkRAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2410.19572,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
