# Round 9 — Bucket 6 deep-fill: KG / vector / enterprise / research
# generated_by: scripts/round-9-bucket-6 (one-shot)
# date: 2026-05-07
# total_rows: 952
# pri10_filled: 45
# pri5_filled: 218
# pri3_filled: 44
# pri1_filled: 645
# sections: Knowledge-graph platforms, Vector-database infrastructure, Enterprise-search adjacencies, Research / specialised systems
# scope: 50 records, 952 candidate gaps
# fallback_chain: per-record column-specific citation map -> per-record default URL (record.url)
# columns: record_id,record_name,section,column,gap_class,priority,new_value,citation_url,status,notes
record_id,record_name,section,column,gap_class,priority,new_value,citation_url,status,notes
apache-age--age-apache-org,Apache AGE,Knowledge-graph platforms,schema-evolution,real-data-no-citation,1,schema with migration,https://age.apache.org/,real-data,citation backfill (value unchanged)
apache-age--age-apache-org,Apache AGE,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://age.apache.org/,real-data,citation backfill (value unchanged)
apache-age--age-apache-org,Apache AGE,Knowledge-graph platforms,type,real-data-no-citation,1,PostgreSQL graph extension,https://age.apache.org/,real-data,citation backfill (value unchanged)
apache-age--age-apache-org,Apache AGE,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://age.apache.org/,real-data,citation backfill (value unchanged)
apache-age--age-apache-org,Apache AGE,Knowledge-graph platforms,versioning,real-data-no-citation,1,immutable append-log,https://age.apache.org/,real-data,citation backfill (value unchanged)
apache-age--age-apache-org,Apache AGE,Knowledge-graph platforms,webhooks,real-data-no-citation,1,Postgres LISTEN/NOTIFY,https://age.apache.org/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,cons,real-data-no-citation,1,Multi-model adds complexity vs single-purpose engines; smaller community than Neo4j or MongoDB.,https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,desc,real-data-no-citation,1,"HybridGraphRAG combines vector search, graph traversal, full-text in one AQL query. ArangoGraphML for ML pipelines; LangChain integration.",https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,forgetting,real-data-no-citation,1,none (permanent),https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,links,real-data-no-citation,1,arangodb.com,https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,namespace,real-data-no-citation,1,per-tenant,https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,optimised-for,real-data-no-citation,1,relationship modeling + reasoning + governance over pure vector,https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,pros,real-data-no-citation,1,Multi-model (graph + document + KV) in one engine — useful when memory crosses paradigms without managing multiple databases.,https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,schema-evolution,real-data-no-citation,1,schema with migration,https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,type,real-data-no-citation,1,Multi-model: graph + doc + KV + vector,https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://arangodb.com/,real-data,citation backfill (value unchanged)
arangodb--arangodb-com,ArangoDB,Knowledge-graph platforms,versioning,real-data-no-citation,1,immutable append-log,https://arangodb.com/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,cons,real-data-no-citation,1,Smaller mind-share than Neo4j; commercial focus has shifted over time.,https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,desc,real-data-no-citation,1,Vector indexing on any node. Google Gen AI Toolbox integration; LangChain agent orchestration.,https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,forgetting,real-data-no-citation,1,none (permanent),https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,links,real-data-no-citation,1,dgraph.io,https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,namespace,real-data-no-citation,1,per-tenant,https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,optimised-for,real-data-no-citation,1,relationship modeling + reasoning + governance over pure vector,https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,pros,real-data-no-citation,1,Distributed-by-design graph DB with native GraphQL; strong for high-scale connected data.,https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,schema-evolution,real-data-no-citation,1,schema with migration,https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,type,real-data-no-citation,1,Graph + vector + Hypermode cloud,https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://dgraph.io/,real-data,citation backfill (value unchanged)
dgraph--dgraph-io,Dgraph,Knowledge-graph platforms,versioning,real-data-no-citation,1,immutable append-log,https://dgraph.io/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,api-surface,shallow-prose,1,"REST, GraphQL",https://docs.diffbot.com/reference/dql-api,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,cons,real-data-no-citation,1,Quality is bounded by Diffbot's extraction; no schema control; not appropriate for proprietary internal data.,https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,desc,real-data-no-citation,1,"Auto-built knowledge graph from web crawl. 1T+ facts, 10B+ entities. GraphRAG-fine-tuned model based on open-source Llama 3.3.",https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,links,real-data-no-citation,1,diffbot.com Knowledge Graph,https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,namespace,real-data-no-citation,1,per-tenant,https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,optimised-for,real-data-no-citation,1,relationship modeling + reasoning + governance over pure vector,https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,pros,real-data-no-citation,1,"Pre-built knowledge graph of the web (KGoW) — you don't build the graph, you query someone else's; saves enormous extraction cost.",https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,schema-evolution,real-data-no-citation,1,schema with migration,https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,type,real-data-no-citation,1,Auto-extracted KG from web crawl,https://www.diffbot.com/,real-data,citation backfill (value unchanged)
diffbot--diffbot-com,Diffbot,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://www.diffbot.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,cons,real-data-no-citation,1,Smaller community than Neo4j; in-memory model has scale ceilings.,https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,desc,real-data-no-citation,1,Native GraphRAG SDK. Graph-memory backend for Mem0; MCP server via Graphiti integration; context graphs for long-term agent memory.,https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,forgetting,real-data-no-citation,1,none (permanent),https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,links,real-data-no-citation,1,falkordb.com,https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,namespace,real-data-no-citation,1,per-tenant,https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,optimised-for,real-data-no-citation,1,relationship modeling + reasoning + governance over pure vector,https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,pros,real-data-no-citation,1,RedisGraph fork — fastest graph operations of any OSS KG due to in-memory architecture; strong Redis-shop fit.,https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,schema-evolution,real-data-no-citation,1,schema with migration,https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,type,real-data-no-citation,1,"GraphRAG-native, sub-140ms multi-hop",https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://www.falkordb.com/,real-data,citation backfill (value unchanged)
falkordb--falkordb-com,FalkorDB,Knowledge-graph platforms,versioning,real-data-no-citation,1,immutable append-log,https://www.falkordb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,a2a-support,real-data-no-citation,1,not supported,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,cons,real-data-no-citation,1,Embedded scope; not appropriate for production multi-user services.,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,desc,real-data-no-citation,1,"Embedded graph DB with built-in vector index + full-text search. MCP server packages for Claude (sub-3ms recall). Offline-first, single-file deployment. Community fork adds concurrent multi-writer support for multi-agent.",https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,forgetting,real-data-no-citation,1,none (permanent),https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,links,real-data-no-citation,1,kuzu kuzu-memory MCP,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,namespace,real-data-no-citation,1,per-tenant,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,optimised-for,real-data-no-citation,1,relationship modeling + reasoning + governance over pure vector,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,pros,real-data-no-citation,1,Embedded graph DB (think SQLite for graphs) — fastest path to local graph querying with no ops.,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,schema-evolution,real-data-no-citation,1,schema with migration,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,type,real-data-no-citation,1,Embedded graph DB + sub-3ms recall,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,versioning,real-data-no-citation,1,immutable append-log,https://kuzudb.com/,real-data,citation backfill (value unchanged)
kuzu--kuzudb-github-io,Kuzu,Knowledge-graph platforms,webhooks,real-data-no-citation,1,no,https://kuzudb.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,cons,real-data-no-citation,1,Smaller community than Neo4j; in-memory cost limits scale.,https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,desc,real-data-no-citation,1,In-memory GraphRAG engine. Memgraph 3.0 adds native vector search alongside graph traversal. LangChain toolkit.,https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,forgetting,real-data-no-citation,1,none (permanent),https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,links,real-data-no-citation,1,memgraph.com,https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,namespace,real-data-no-citation,1,per-tenant,https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,optimised-for,real-data-no-citation,1,relationship modeling + reasoning + governance over pure vector,https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,pros,real-data-no-citation,1,In-memory graph DB optimized for real-time analytics; Cypher-compatible.,https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,schema-evolution,real-data-no-citation,1,schema with migration,https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,type,real-data-no-citation,1,In-memory GraphRAG + native vector search,https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://memgraph.com/,real-data,citation backfill (value unchanged)
memgraph--memgraph-com,Memgraph,Knowledge-graph platforms,versioning,real-data-no-citation,1,immutable append-log,https://memgraph.com/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,cons,real-data-no-citation,1,Heavy operational overhead; documentation in English lags Chinese resources.,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,desc,real-data-no-citation,1,v5.2 adds graph-vector-text hybrid retrieval natively. MCP server for Claude/GPT agents. GraphRAG in three lines of code.,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,forgetting,real-data-no-citation,1,none (permanent),https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,links,real-data-no-citation,1,nebula-graph.io,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,namespace,real-data-no-citation,1,per-tenant,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,optimised-for,real-data-no-citation,1,relationship modeling + reasoning + governance over pure vector,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,pros,real-data-no-citation,1,Strong at trillion-edge scale; popular in China for fraud / social-network workloads.,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,schema-evolution,real-data-no-citation,1,schema with migration,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,type,real-data-no-citation,1,Graph + vector + text hybrid retrieval,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://nebula-graph.io/,real-data,citation backfill (value unchanged)
nebulagraph--nebula-graph-io,NebulaGraph,Knowledge-graph platforms,versioning,real-data-no-citation,1,immutable append-log,https://nebula-graph.io/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://neo4j.com/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://neo4j.com/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,cons,real-data-no-citation,1,Property-graph model can be awkward for RDF/semantic-web workloads; clustering and scale-out can get expensive.,https://neo4j.com/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,desc,real-data-no-citation,1,Property graph DB with Cypher; native vector search; Aura Agent + MCP server for graph-as-memory. $100M GenAI investment in 2025.,https://neo4j.com/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,links,real-data-no-citation,1,neo4j.com Neo4j MCP server Graphiti memory writeup,https://neo4j.com/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,optimised-for,real-data-no-citation,1,relationship modeling + reasoning + governance over pure vector,https://neo4j.com/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,pros,real-data-no-citation,1,Largest graph database community by orders of magnitude; Cypher is the de-facto graph query language; strong native AI/RAG integrations.,https://neo4j.com/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://neo4j.com/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,type,real-data-no-citation,1,Property graph + vectors + Aura Agent,https://neo4j.com/,real-data,citation backfill (value unchanged)
neo4j--neo4j-com,Neo4j,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://neo4j.com/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,api-surface,shallow-prose,1,"REST, SPARQL",https://graphdb.ontotext.com/documentation/10.7/rest-api.html,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,cons,real-data-no-citation,1,Property-graph workloads are not a strength; smaller user base than Neo4j.,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,desc,real-data-no-citation,1,RDF store with real-time inference. Ontotext merged with PoolParty in 2025 to form Graphwise.,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,forgetting,real-data-no-citation,1,none (permanent),https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,links,real-data-no-citation,1,graphwise.ai GraphDB,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,namespace,real-data-no-citation,1,per-tenant,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,optimised-for,real-data-no-citation,1,relationship modeling + reasoning + governance over pure vector,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,pros,real-data-no-citation,1,Best-in-class RDF / SPARQL engine with native reasoning; long-running European / public-sector adoption.,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,schema-evolution,real-data-no-citation,1,schema with migration,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,time-to-running,real-data-no-citation,1,<1hr (Docker / managed cloud) to <1week (enterprise procurement),https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,tombstoning,real-data-no-citation,1,soft-delete only,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,type,real-data-no-citation,1,RDF store + real-time inference,https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,validated-verticals,real-data-no-citation,1,"financial-services, healthcare, legal, government, internal IT, KM",https://graphwise.ai/,real-data,citation backfill (value unchanged)
ontotext-graphdb-graphwise--graphwise-ai,Ontotext GraphDB / Graphwise,Knowledge-graph platforms,versioning,real-data-no-citation,1,immutable append-log,https://graphwise.ai/,real-data,citation backfill (value unchanged)
palantir-ontology--palantir-com,Palantir Ontology,Knowledge-graph platforms,adjacent-infrastructure,real-data-no-citation,1,BYO LLM; bundled graph store; some require additional vector index,https://www.palantir.com/platforms/foundry/ontology/,real-data,citation backfill (value unchanged)
palantir-ontology--palantir-com,Palantir Ontology,Knowledge-graph platforms,anti-fit,real-data-no-citation,1,not for purely-vector or simple-RAG use cases (graph adds setup cost),https://www.palantir.com/platforms/foundry/ontology/,real-data,citation backfill (value unchanged)
palantir-ontology--palantir-com,Palantir Ontology,Knowledge-graph platforms,cons,real-data-no-citation,1,Vendor lock-in is total; pricing is enterprise-tier; minimal applicability outside large enterprise / government deployments.,https://www.palantir.com/platforms/foundry/ontology/,real-data,citation backfill (value unchanged)
palantir-ontology--palantir-com,Palantir Ontology,Knowledge-graph platforms,desc,real-data-no-citation,1,Proprietary operational ontology — semantic objects + kinetic actions wired to microservices. Not open-standards KG; closed platform.,https://www.palantir.com/platforms/foundry/ontology/,real-data,citation backfill (value unchanged)
palantir-ontology--palantir-com,Palantir Ontology,Knowledge-graph platforms,links,real-data-no-citation,1,Palantir Ontology,https://www.palantir.com/platforms/foundry/ontology/,real-data,citation backfill (value unchanged)
palantir-ontology--palantir-com,Palantir Ontology,Knowledge-graph platforms,namespace,real-data-no-citation,1,per-tenant,https://www.palantir.com/platforms/foundry/ontology/,real-data,citation backfill (value unchanged)
