# Round 9 — Path A quintet citation backfill
# generated_by: scripts/path_a_quintet.py
# source: web/landscape.json
# total_rows: 2575
# matched_cells (status=real-data, citation=null): 2575
# resolved: 2570
# unresolvable: 5
# per_column_resolved:
#   desc: 514
#   type: 514
#   pros: 514
#   cons: 514
#   links: 514
# per_source_resolved:
#   record.url: 2510
#   cells.gh.citation: 5
#   cells.created.citation: 55
# fallback_chain: record.url -> cells.gh.citation -> cells.created.citation -> unresolvable
# columns: record_id,record_name,column,new_value,citation_url,status
record_id,record_name,column,new_value,citation_url,status
lindy-ai-memory--docs-lindy-ai,Lindy AI Memory,links,memory docs,https://docs.lindy.ai/fundamentals/lindy-101/memory,real-data
linkedin-cognitive-memory-agent--linkedin-com,LinkedIn Cognitive Memory Agent,desc,Production memory infrastructure powering LinkedIn's Hiring Assistant and other GenAI apps. Three-layer (episodic/semantic/procedural) shared memory substrate across multi-agent systems; recent-context retrieval + semantic search + summarisation-based compaction. April 2026.,https://www.linkedin.com/blog/engineering/ai/the-linkedin-generative-ai-application-tech-stack-personalization-with-cognitive-memory-agent,real-data
linkedin-cognitive-memory-agent--linkedin-com,LinkedIn Cognitive Memory Agent,type,Episodic + semantic + procedural (shared),https://www.linkedin.com/blog/engineering/ai/the-linkedin-generative-ai-application-tech-stack-personalization-with-cognitive-memory-agent,real-data
linkedin-cognitive-memory-agent--linkedin-com,LinkedIn Cognitive Memory Agent,pros,"First professional-network memory with a structured domain corpus (job history, connections, posts) — most other products see only freeform chat.",https://www.linkedin.com/blog/engineering/ai/the-linkedin-generative-ai-application-tech-stack-personalization-with-cognitive-memory-agent,real-data
linkedin-cognitive-memory-agent--linkedin-com,LinkedIn Cognitive Memory Agent,cons,Closed ecosystem with no developer access; memory depth limited by what users actually post.,https://www.linkedin.com/blog/engineering/ai/the-linkedin-generative-ai-application-tech-stack-personalization-with-cognitive-memory-agent,real-data
linkedin-cognitive-memory-agent--linkedin-com,LinkedIn Cognitive Memory Agent,links,LinkedIn engineering blog InfoQ writeup ZenML LLMOps DB,https://www.linkedin.com/blog/engineering/ai/the-linkedin-generative-ai-application-tech-stack-personalization-with-cognitive-memory-agent,real-data
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,desc,"Architecturally notable — a named, documented service. Shared key-value store any agent (bot or human) can read/write across a customer's conversational journey, reducing repetition and enabling continuity.",https://developers.liveperson.com/conversation-orchestrator-conversation-context-service-overview.html,real-data
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,type,Named cloud-based shared session-state KV,https://developers.liveperson.com/conversation-orchestrator-conversation-context-service-overview.html,real-data
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,pros,Long-running CCaaS with memory tuned for omnichannel conversation continuity.,https://developers.liveperson.com/conversation-orchestrator-conversation-context-service-overview.html,real-data
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,cons,Heavyweight enterprise install; product velocity slower than newer entrants.,https://developers.liveperson.com/conversation-orchestrator-conversation-context-service-overview.html,real-data
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,links,liveperson.com,https://developers.liveperson.com/conversation-orchestrator-conversation-context-service-overview.html,real-data
llamaindex-memory--llamaindex-ai,LlamaIndex Memory,desc,Two-tier model: ChatMessage FIFO queue with overflow flushed into long-term Memory Block objects. Memory class replacing older ChatMemoryBuffer.,https://www.llamaindex.ai/,real-data
llamaindex-memory--llamaindex-ai,LlamaIndex Memory,type,FIFO short-term + Memory Blocks,https://www.llamaindex.ai/,real-data
llamaindex-memory--llamaindex-ai,LlamaIndex Memory,pros,Mature retrieval ecosystem behind it — memory benefits from years of LlamaIndex retrieval work.,https://www.llamaindex.ai/,real-data
llamaindex-memory--llamaindex-ai,LlamaIndex Memory,cons,Retrieval-tilted — memory feels like a RAG add-on rather than a first-class abstraction.,https://www.llamaindex.ai/,real-data
llamaindex-memory--llamaindex-ai,LlamaIndex Memory,links,GitHub run-llama/llama_index,https://www.llamaindex.ai/,real-data
llm-actr-cognitive-llms--arxiv-2408-09176,LLM-ACTR / Cognitive LLMs,desc,"Neuro-symbolic architecture for manufacturing decision-making. Extracts ACT-R's procedural / declarative / goal buffers as latent neural representations, then injects them into trainable LLM adapter layers via knowledge transfer.",https://arxiv.org/abs/2408.09176,real-data
llm-actr-cognitive-llms--arxiv-2408-09176,LLM-ACTR / Cognitive LLMs,type,ACT-R latent representations injected into LLM,https://arxiv.org/abs/2408.09176,real-data
llm-actr-cognitive-llms--arxiv-2408-09176,LLM-ACTR / Cognitive LLMs,pros,Bridges ACT-R cognitive architecture with LLM agent reasoning.,https://arxiv.org/abs/2408.09176,real-data
llm-actr-cognitive-llms--arxiv-2408-09176,LLM-ACTR / Cognitive LLMs,cons,Research-stage; ACT-R fluency required to interpret; small adoption.,https://arxiv.org/abs/2408.09176,real-data
llm-actr-cognitive-llms--arxiv-2408-09176,LLM-ACTR / Cognitive LLMs,links,arxiv 2408.09176 GitHub SiyuWu528/LLM-ACTR,https://arxiv.org/abs/2408.09176,real-data
llm-as-os-kernel--x-com,LLM as OS Kernel,desc,"LLM is ""the kernel process of a new Operating System"" orchestrating I/O, code interpreter, browser, and an embedding store for files / internal memory. Context window = RAM; embedding store = filesystem.",https://x.com/karpathy/status/1707437820045062561,real-data
llm-as-os-kernel--x-com,LLM as OS Kernel,type,Architectural metaphor,https://x.com/karpathy/status/1707437820045062561,real-data
llm-as-os-kernel--x-com,LLM as OS Kernel,pros,Defined the vocabulary practitioners use for memory-vs-context decisions; widely adopted mental model.,https://x.com/karpathy/status/1707437820045062561,real-data
llm-as-os-kernel--x-com,LLM as OS Kernel,cons,Tweet-only; metaphor rather than architecture; no concrete implementation guidance.,https://x.com/karpathy/status/1707437820045062561,real-data
llm-as-os-kernel--x-com,LLM as OS Kernel,links,tweet,https://x.com/karpathy/status/1707437820045062561,real-data
llm-os-specs--x-com,LLM OS Specs,desc,"Operationalises the kernel analogy: 256-core processor at 20 Hz (tokens/sec), RAM = 128K tokens of context, filesystem = Ada-002 embedding store. Memory capacity becomes a measurable architectural constraint.",https://x.com/karpathy/status/1723140519554105733,real-data
llm-os-specs--x-com,LLM OS Specs,type,Memory in hardware terms,https://x.com/karpathy/status/1723140519554105733,real-data
llm-os-specs--x-com,LLM OS Specs,pros,"Operationalizes the kernel analogy in concrete numbers — context window as RAM, embedding store as filesystem.",https://x.com/karpathy/status/1723140519554105733,real-data
llm-os-specs--x-com,LLM OS Specs,cons,Tweet-only; numbers are illustrative rather than measured benchmarks.,https://x.com/karpathy/status/1723140519554105733,real-data
llm-os-specs--x-com,LLM OS Specs,links,tweet,https://x.com/karpathy/status/1723140519554105733,real-data
llm-wiki-compiled-memory--gh-karpathy-442a6bf555914893e9891c11519de94f,LLM Wiki — compiled memory,desc,"Three-layer directory: raw/ (immutable sources), wiki/ (LLM-maintained compiled pages), CLAUDE.md (schema). LLM reads sources and integrates them into the wiki — updating pages, resolving contradictions — so knowledge compounds across sessions instead of being retrieved cold.",https://gist.github.com/karpathy/442a6bf555914893e9891c11519de94f,real-data
llm-wiki-compiled-memory--gh-karpathy-442a6bf555914893e9891c11519de94f,LLM Wiki — compiled memory,type,Compilation over RAG,https://gist.github.com/karpathy/442a6bf555914893e9891c11519de94f,real-data
llm-wiki-compiled-memory--gh-karpathy-442a6bf555914893e9891c11519de94f,LLM Wiki — compiled memory,pros,Three-layer compilation paradigm (raw / wiki / schema) directly challenges RAG orthodoxy — knowledge compounds across sessions instead of being retrieved cold.,https://gist.github.com/karpathy/442a6bf555914893e9891c11519de94f,real-data
llm-wiki-compiled-memory--gh-karpathy-442a6bf555914893e9891c11519de94f,LLM Wiki — compiled memory,cons,GitHub Gist; conceptual sketch with minimal implementation guidance.,https://gist.github.com/karpathy/442a6bf555914893e9891c11519de94f,real-data
llm-wiki-compiled-memory--gh-karpathy-442a6bf555914893e9891c11519de94f,LLM Wiki — compiled memory,links,gist,https://gist.github.com/karpathy/442a6bf555914893e9891c11519de94f,real-data
lm2--arxiv-2502-06049,LM2,desc,Large memory models — explicit external memory module within transformer.,https://arxiv.org/abs/2502.06049,real-data
lm2--arxiv-2502-06049,LM2,type,Large memory models,https://arxiv.org/abs/2502.06049,real-data
lm2--arxiv-2502-06049,LM2,pros,Language model with memory module — second-generation memory-augmented LM.,https://arxiv.org/abs/2502.06049,real-data
lm2--arxiv-2502-06049,LM2,cons,Preprint; module integration with frontier models unclear.,https://arxiv.org/abs/2502.06049,real-data
lm2--arxiv-2502-06049,LM2,links,arxiv 2502.06049,https://arxiv.org/abs/2502.06049,real-data
local-memory-mcp--gh-studiomeyer-io-local-memory-mcp,local-memory-mcp,desc,"SQLite + FTS5 + BM25 ranking. Stores learnings, decisions with reasoning and alternatives , entities, observations. Loads context from last 3 sessions. Only server that captures why a decision was made + alternatives considered.",https://github.com/studiomeyer-io/local-memory-mcp,real-data
local-memory-mcp--gh-studiomeyer-io-local-memory-mcp,local-memory-mcp,type,SQLite + FTS5 with decision-tracking,https://github.com/studiomeyer-io/local-memory-mcp,real-data
local-memory-mcp--gh-studiomeyer-io-local-memory-mcp,local-memory-mcp,pros,Local-only MCP memory server — no cloud round-trip; fastest possible memory ops.,https://github.com/studiomeyer-io/local-memory-mcp,real-data
local-memory-mcp--gh-studiomeyer-io-local-memory-mcp,local-memory-mcp,cons,Local-only; no cross-device sync; smaller community.,https://github.com/studiomeyer-io/local-memory-mcp,real-data
local-memory-mcp--gh-studiomeyer-io-local-memory-mcp,local-memory-mcp,links,GitHub studiomeyer-io,https://github.com/studiomeyer-io/local-memory-mcp,real-data
locomo--arxiv-2402-17753,LoCoMo,desc,"Conversations spanning up to 35 sessions / 300 turns / ~9K tokens, built from LLM-agent personas grounded on temporal event graphs and verified by human annotators. Tests QA (single-hop, multi-hop, temporal, commonsense, adversarial), event-graph summarisation, multimodal dialogue.",https://arxiv.org/abs/2402.17753,real-data
locomo--arxiv-2402-17753,LoCoMo,type,Very long-term multi-session dialogue memory,https://arxiv.org/abs/2402.17753,real-data
locomo--arxiv-2402-17753,LoCoMo,pros,"Long-conversation benchmark — multi-session continuity, temporal reasoning.",https://arxiv.org/abs/2402.17753,real-data
locomo--arxiv-2402-17753,LoCoMo,cons,Limited domain coverage; commercial vendors have publicly disputed certain LoCoMo results.,https://arxiv.org/abs/2402.17753,real-data
locomo--arxiv-2402-17753,LoCoMo,links,arxiv 2402.17753 project page,https://arxiv.org/abs/2402.17753,real-data
logseq--logseq-com,Logseq,desc,Open-source local-first outliner. Notes stored as Markdown / Org-mode on disk. AI integration via community plugins (e.g. logseq-ai for chatting with the graph). Graph view + backlinks; daily-journal-driven workflow.,https://logseq.com/,real-data
logseq--logseq-com,Logseq,type,Local Markdown outliner + AI plugins,https://logseq.com/,real-data
logseq--logseq-com,Logseq,pros,Open-source PKM with block-graph model; memory benefits from explicit knowledge-graph structure.,https://logseq.com/,real-data
logseq--logseq-com,Logseq,cons,Less mature AI integrations than Notion / Obsidian; community-driven so velocity varies.,https://logseq.com/,real-data
logseq--logseq-com,Logseq,links,logseq.com logseq-ai plugin,https://logseq.com/,real-data
longbench--arxiv-2308-14508,LongBench,desc,"Tsinghua THUDM. 21 datasets across 6 categories (single-doc QA, multi-doc QA, summarisation, few-shot ICL, synthetic, code completion) in English + Chinese. ~6.7K words English / 13.4K chars Chinese average. v2 at ACL 2025 with harder, longer instances.",https://arxiv.org/abs/2308.14508,real-data
longbench--arxiv-2308-14508,LongBench,type,Bilingual multitask long-context suite,https://arxiv.org/abs/2308.14508,real-data
longbench--arxiv-2308-14508,LongBench,pros,Balanced long-context tasks across domains; widely cited.,https://arxiv.org/abs/2308.14508,real-data
longbench--arxiv-2308-14508,LongBench,cons,Limited memory-specific tasks; primarily long-context recall not memory operations.,https://arxiv.org/abs/2308.14508,real-data
longbench--arxiv-2308-14508,LongBench,links,arxiv 2308.14508 GitHub THUDM,https://arxiv.org/abs/2308.14508,real-data
longmem--arxiv-2306-07174,LongMem,desc,Trainable SideNet module selectively retrieves relevant cached key-value pairs from memory banks during decoding.,https://arxiv.org/abs/2306.07174,real-data
longmem--arxiv-2306-07174,LongMem,type,Trainable SideNet over memory bank,https://arxiv.org/abs/2306.07174,real-data
longmem--arxiv-2306-07174,LongMem,pros,Long-term memory module for transformer LMs.,https://arxiv.org/abs/2306.07174,real-data
longmem--arxiv-2306-07174,LongMem,cons,Preprint; memory module pretraining cost.,https://arxiv.org/abs/2306.07174,real-data
longmem--arxiv-2306-07174,LongMem,links,arxiv 2306.07174,https://arxiv.org/abs/2306.07174,real-data
longmemeval--arxiv-2410-10813,LongMemEval,desc,"5 core memory abilities — info extraction, multi-session reasoning, temporal reasoning, knowledge updates, abstention — via 500 curated questions in synthetic chat histories. Two scales: LongMemEval-S (115K tokens), LongMemEval-M (up to 1.5M).",https://arxiv.org/abs/2410.10813,real-data
longmemeval--arxiv-2410-10813,LongMemEval,type,Long-term chat-assistant memory across sessions,https://arxiv.org/abs/2410.10813,real-data
longmemeval--arxiv-2410-10813,LongMemEval,pros,Most-cited memory benchmark — ICLR 2025; 5 core memory abilities across 500 curated questions.,https://arxiv.org/abs/2410.10813,real-data
longmemeval--arxiv-2410-10813,LongMemEval,cons,Synthetic chat histories; commercial-model accuracy drop suggests benchmark may overstate real-world failures.,https://arxiv.org/abs/2410.10813,real-data
longmemeval--arxiv-2410-10813,LongMemEval,links,arxiv 2410.10813 GitHub xiaowu0162,https://arxiv.org/abs/2410.10813,real-data
longrag--arxiv-2406-15319,LongRAG,desc,"Groups related Wikipedia documents into 4K-token units. Reduces NQ corpus 22M→600K units, HotpotQA 5M→500K. Hands longer passages to a long-context reader (GPT-4o).",https://arxiv.org/abs/2406.15319,real-data
longrag--arxiv-2406-15319,LongRAG,type,Long retrieval-unit grouping,https://arxiv.org/abs/2406.15319,real-data
longrag--arxiv-2406-15319,LongRAG,pros,Long-document RAG with explicit segment-level indexing.,https://arxiv.org/abs/2406.15319,real-data
longrag--arxiv-2406-15319,LongRAG,cons,Preprint; segment-quality bounds recall.,https://arxiv.org/abs/2406.15319,real-data
longrag--arxiv-2406-15319,LongRAG,links,arxiv 2406.15319,https://arxiv.org/abs/2406.15319,real-data
lovable--lovable-dev,Lovable,desc,Long-term context stored as files in /docs that the agent reads on each session. Agent Mode (default since July 2025) holds working context within session but doesn't persist cross-session beyond filesystem state.,https://lovable.dev,real-data
lovable--lovable-dev,Lovable,type,/docs folder + Knowledge Panel,https://lovable.dev,real-data
lovable--lovable-dev,Lovable,pros,Web-app builder with project-level memory of UI decisions and component history; non-engineer friendly.,https://lovable.dev,real-data
lovable--lovable-dev,Lovable,cons,Web-app-builder scope; not useful for general coding tasks.,https://lovable.dev,real-data
lovable--lovable-dev,Lovable,links,lovable.dev Agent Mode blog,https://lovable.dev,real-data
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,desc,"Jan 2026 platform relaunch. Persists negotiation history, prior decisions, accepted risk positions across all contracts; new terms align with what the org has already agreed. Branded as the antidote to ""enterprise amnesia.""",https://www.luminance.com/press/luminance-launches-new-legal-ai-with-institutional-memory-addressing-enterprise-amnesia-and-giving-legal-teams-30-of-their-time-back/,real-data
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,type,Persistent negotiation history + accepted-risk registry,https://www.luminance.com/press/luminance-launches-new-legal-ai-with-institutional-memory-addressing-enterprise-amnesia-and-giving-legal-teams-30-of-their-time-back/,real-data
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,pros,Self-supervised model trained on a firm's prior contracts — institutional memory captures firm-specific patterns competitors don't see.,https://www.luminance.com/press/luminance-launches-new-legal-ai-with-institutional-memory-addressing-enterprise-amnesia-and-giving-legal-teams-30-of-their-time-back/,real-data
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,cons,"Institutional memory is a property of long Luminance deployments; benefit accrues over time, not on day one.",https://www.luminance.com/press/luminance-launches-new-legal-ai-with-institutional-memory-addressing-enterprise-amnesia-and-giving-legal-teams-30-of-their-time-back/,real-data
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,links,luminance.com,https://www.luminance.com/press/luminance-launches-new-legal-ai-with-institutional-memory-addressing-enterprise-amnesia-and-giving-legal-teams-30-of-their-time-back/,real-data
lyfe-agents--arxiv-2310-02172,Lyfe Agents,desc,Generative agents for low-cost real-time social interactions.,https://arxiv.org/abs/2310.02172,real-data
lyfe-agents--arxiv-2310-02172,Lyfe Agents,type,Generative social agents,https://arxiv.org/abs/2310.02172,real-data
lyfe-agents--arxiv-2310-02172,Lyfe Agents,pros,Cognitive-grounded long-running agents with explicit memory consolidation.,https://arxiv.org/abs/2310.02172,real-data
lyfe-agents--arxiv-2310-02172,Lyfe Agents,cons,Preprint; eval primarily on simulated environments.,https://arxiv.org/abs/2310.02172,real-data
lyfe-agents--arxiv-2310-02172,Lyfe Agents,links,arxiv 2310.02172,https://arxiv.org/abs/2310.02172,real-data
m-memoryllm--arxiv-2502-00592,M+ (MemoryLLM),desc,Extends MemoryLLM with scalable long-term memory.,https://arxiv.org/abs/2502.00592,real-data
m-memoryllm--arxiv-2502-00592,M+ (MemoryLLM),type,Scalable long-term latent memory,https://arxiv.org/abs/2502.00592,real-data
m-memoryllm--arxiv-2502-00592,M+ (MemoryLLM),pros,Extends MemoryLLM with scalable long-term storage; UCSD + Amazon.,https://arxiv.org/abs/2502.00592,real-data
m-memoryllm--arxiv-2502-00592,M+ (MemoryLLM),cons,Preprint; production deployment unclear; model is open weights but limited tooling.,https://arxiv.org/abs/2502.00592,real-data
m-memoryllm--arxiv-2502-00592,M+ (MemoryLLM),links,arxiv 2502.00592,https://arxiv.org/abs/2502.00592,real-data
m3-agent-bytedance--gh-bytedance-seed-m3-agent,M3-Agent (ByteDance),desc,ByteDance Seed + Zhejiang Univ + SJTU. Multimodal agent with long-term memory as entity-centric graph built from live video + audio streams. Parallel memorisation + control processes. Ships M3-Bench evaluation dataset.,https://github.com/ByteDance-Seed/m3-agent,real-data
m3-agent-bytedance--gh-bytedance-seed-m3-agent,M3-Agent (ByteDance),type,Episodic + semantic multimodal memory graph,https://github.com/ByteDance-Seed/m3-agent,real-data
m3-agent-bytedance--gh-bytedance-seed-m3-agent,M3-Agent (ByteDance),pros,"Multi-modal multi-memory agent — three coordinated memory streams for video, audio, text agent tasks.",https://github.com/ByteDance-Seed/m3-agent,real-data
m3-agent-bytedance--gh-bytedance-seed-m3-agent,M3-Agent (ByteDance),cons,ByteDance-internal; published architecture but production access limited; eval primarily on Chinese benchmarks.,https://github.com/ByteDance-Seed/m3-agent,real-data
m3-agent-bytedance--gh-bytedance-seed-m3-agent,M3-Agent (ByteDance),links,GitHub arxiv 2508.09736,https://github.com/ByteDance-Seed/m3-agent,real-data
magicschool--magicschool-ai,MagicSchool,desc,"Teacher productivity platform (80+ teacher tools, 50+ student tools) for planning, differentiation, IEP generation, feedback. Does not maintain a cross-session learner model. Teachers input student context manually each session; district deployments can pre-populate fields via RAG over uploaded curriculum/policy documents.",https://www.magicschool.ai/,real-data
magicschool--magicschool-ai,MagicSchool,type,Teacher tooling — no student-facing memory by design,https://www.magicschool.ai/,real-data
magicschool--magicschool-ai,MagicSchool,pros,Largest educator user base in this set; district-level RAG (curriculum + policy docs) is a practical and architecturally honest form of context persistence that does not require a student profile.,https://www.magicschool.ai/,real-data
magicschool--magicschool-ai,MagicSchool,cons,No student-facing memory or adaptive personalization — context is ephemeral and teacher-supplied each session; deliberate product choice but disqualifies meaningful student-memory classification.,https://www.magicschool.ai/,real-data
magicschool--magicschool-ai,MagicSchool,links,magicschool.ai Impact Report,https://www.magicschool.ai/,real-data
magma--arxiv-2601-03236,MAGMA,desc,Multi-graph agentic memory architecture for AI agents.,https://arxiv.org/abs/2601.03236,real-data
magma--arxiv-2601-03236,MAGMA,type,Multi-graph agentic memory,https://arxiv.org/abs/2601.03236,real-data
magma--arxiv-2601-03236,MAGMA,pros,Multi-agent shared memory framework.,https://arxiv.org/abs/2601.03236,real-data
magma--arxiv-2601-03236,MAGMA,cons,Preprint; multi-agent coordination concerns at scale.,https://arxiv.org/abs/2601.03236,real-data
magma--arxiv-2601-03236,MAGMA,links,arxiv 2601.03236,https://arxiv.org/abs/2601.03236,real-data
marqo--marqo-ai,Marqo,desc,End-to-end multimodal (text + image) vector search via single API. Handles embedding generation internally. Ecommerce personalization with proprietary models.,https://www.marqo.ai,real-data
marqo--marqo-ai,Marqo,type,Multimodal vector via single API,https://www.marqo.ai,real-data
marqo--marqo-ai,Marqo,pros,Tightly integrates embedding generation with vector search — no separate embedding pipeline needed.,https://www.marqo.ai,real-data
marqo--marqo-ai,Marqo,cons,Smaller community than mainstream vector DBs; less flexibility on embedding model choice.,https://www.marqo.ai,real-data
marqo--marqo-ai,Marqo,links,marqo.ai,https://www.marqo.ai,real-data
mastra-memory--mastra-ai,Mastra Memory,desc,TypeScript-first agent framework. Default memory: LibSQL store + on-device fastembed-js for semantic recall.,https://mastra.ai/docs/memory/overview,real-data
mastra-memory--mastra-ai,Mastra Memory,type,LibSQL + semantic recall,https://mastra.ai/docs/memory/overview,real-data
mastra-memory--mastra-ai,Mastra Memory,pros,Modern TypeScript-first framework with memory built in; LibSQL default substrate keeps ops simple.,https://mastra.ai/docs/memory/overview,real-data
mastra-memory--mastra-ai,Mastra Memory,cons,TypeScript ecosystem — less appealing for Python-only shops.,https://mastra.ai/docs/memory/overview,real-data
mastra-memory--mastra-ai,Mastra Memory,links,Mastra Memory docs Observational Memory research agent memory guide,https://mastra.ai/docs/memory/overview,real-data
matter--arxiv-2406-04670,MATTER,desc,Memory-Augmented Transformer Using Heterogeneous Knowledge Sources. Unifies unstructured paragraphs + semi-structured QA pairs into fixed-length type-agnostic neural memories. Jun 2024.,https://arxiv.org/abs/2406.04670,real-data
matter--arxiv-2406-04670,MATTER,type,Heterogeneous-source neural memory,https://arxiv.org/abs/2406.04670,real-data
matter--arxiv-2406-04670,MATTER,pros,MATERIAL-AT-TEST-Encoded Reasoning — test-time material encoding.,https://arxiv.org/abs/2406.04670,real-data
matter--arxiv-2406-04670,MATTER,cons,Preprint; test-time encoding cost.,https://arxiv.org/abs/2406.04670,real-data
matter--arxiv-2406-04670,MATTER,links,arxiv 2406.04670,https://arxiv.org/abs/2406.04670,real-data
mcp-knowledge-graph--gh-shaneholloman-mcp-knowledge-graph,mcp-knowledge-graph,desc,KG-based local fork of @modelcontextprotocol/server-memory . Avoids ephemeral npx installs; supports named databases for topic scoping; user-controlled memory path. Drop-in for teams that want the official KG model without npx churn.,https://github.com/shaneholloman/mcp-knowledge-graph,real-data
mcp-knowledge-graph--gh-shaneholloman-mcp-knowledge-graph,mcp-knowledge-graph,type,Stable local fork of official MCP memory,https://github.com/shaneholloman/mcp-knowledge-graph,real-data
mcp-knowledge-graph--gh-shaneholloman-mcp-knowledge-graph,mcp-knowledge-graph,pros,MCP server exposing graph-shaped memory — closer to Graphiti's model with smaller footprint.,https://github.com/shaneholloman/mcp-knowledge-graph,real-data
mcp-knowledge-graph--gh-shaneholloman-mcp-knowledge-graph,mcp-knowledge-graph,cons,Smaller community than Graphiti MCP; less polished documentation.,https://github.com/shaneholloman/mcp-knowledge-graph,real-data
mcp-knowledge-graph--gh-shaneholloman-mcp-knowledge-graph,mcp-knowledge-graph,links,GitHub shaneholloman,https://github.com/shaneholloman/mcp-knowledge-graph,real-data
mcp-memory-puliczek--gh-puliczek-mcp-memory,mcp-memory (Puliczek),desc,Embeddings via @cf/baai/bge-m3 ; Vectorize + D1; per-user namespace isolation. Runs entirely on Cloudflare Workers — no separate server.,https://github.com/Puliczek/mcp-memory,real-data
mcp-memory-puliczek--gh-puliczek-mcp-memory,mcp-memory (Puliczek),type,Cloudflare-native vector memory,https://github.com/Puliczek/mcp-memory,real-data
mcp-memory-puliczek--gh-puliczek-mcp-memory,mcp-memory (Puliczek),pros,"OSS MCP memory server; lightweight, focused implementation.",https://github.com/Puliczek/mcp-memory,real-data
mcp-memory-puliczek--gh-puliczek-mcp-memory,mcp-memory (Puliczek),cons,Author-maintained; thinner feature set than mcp-memory-service.,https://github.com/Puliczek/mcp-memory,real-data
mcp-memory-puliczek--gh-puliczek-mcp-memory,mcp-memory (Puliczek),links,GitHub Puliczek/mcp-memory,https://github.com/Puliczek/mcp-memory,real-data
mcp-memory-service-doobidoo--gh-doobidoo-mcp-memory-service,mcp-memory-service (doobidoo),desc,"SQLite-Vec default, Cloudflare hybrid for production. Typed edges (causes, fixes, contradicts). Autonomous consolidation compresses old memories. SSE real-time notifications + D3.js visualisation dashboard. Agent-pipeline focused (LangGraph, CrewAI, AutoGen).",https://github.com/doobidoo/mcp-memory-service,real-data
mcp-memory-service-doobidoo--gh-doobidoo-mcp-memory-service,mcp-memory-service (doobidoo),type,KG + vector hybrid + autonomous consolidation,https://github.com/doobidoo/mcp-memory-service,real-data
mcp-memory-service-doobidoo--gh-doobidoo-mcp-memory-service,mcp-memory-service (doobidoo),pros,OSS MCP memory server with vector + KV backends; flexible deployment options.,https://github.com/doobidoo/mcp-memory-service,real-data
mcp-memory-service-doobidoo--gh-doobidoo-mcp-memory-service,mcp-memory-service (doobidoo),cons,Author-maintained; documentation uneven; not actively heavily adopted.,https://github.com/doobidoo/mcp-memory-service,real-data
mcp-memory-service-doobidoo--gh-doobidoo-mcp-memory-service,mcp-memory-service (doobidoo),links,GitHub doobidoo,https://github.com/doobidoo/mcp-memory-service,real-data
meilisearch--meilisearch-com,Meilisearch,desc,Semantic + hybrid search GA (2025). Automatic embedding generation + caching via OpenAI / HuggingFace / Ollama. Multi-modal (text + images); hybrid rank fusion; conversational RAG built in.,https://www.meilisearch.com,real-data
meilisearch--meilisearch-com,Meilisearch,type,Open-source semantic + hybrid search,https://www.meilisearch.com,real-data
meilisearch--meilisearch-com,Meilisearch,pros,Open-source typo-tolerant search; vector layer added without losing keyword speed; lightweight ops.,https://www.meilisearch.com,real-data
meilisearch--meilisearch-com,Meilisearch,cons,Smaller corpus scale ceiling than Elastic; AI / ranking features less mature.,https://www.meilisearch.com,real-data
meilisearch--meilisearch-com,Meilisearch,links,meilisearch.com,https://www.meilisearch.com,real-data
mem--arxiv-2509-25911,Mem-α,desc,Learning memory construction via reinforcement learning.,https://arxiv.org/abs/2509.25911,real-data
mem--arxiv-2509-25911,Mem-α,type,RL-learned memory construction,https://arxiv.org/abs/2509.25911,real-data
mem--arxiv-2509-25911,Mem-α,pros,Alpha-tier memory framework with multiple retrieval modes.,https://arxiv.org/abs/2509.25911,real-data
mem--arxiv-2509-25911,Mem-α,cons,Preprint; multiple modes add operational complexity.,https://arxiv.org/abs/2509.25911,real-data
mem--arxiv-2509-25911,Mem-α,links,arxiv 2509.25911,https://arxiv.org/abs/2509.25911,real-data
mem-ai--mem-ai,Mem.ai,desc,Note-taking with no folders; AI-chat over notes. Focused on connections between notes rather than hierarchy.,https://mem.ai/,real-data
mem-ai--mem-ai,Mem.ai,type,AI-first note-taking,https://mem.ai/,real-data
mem-ai--mem-ai,Mem.ai,pros,Auto-organized timeline memory with proactive surfacing; clean iOS / Mac experience.,https://mem.ai/,real-data
mem-ai--mem-ai,Mem.ai,cons,Closed system; smaller user base; product direction has shifted multiple times.,https://mem.ai/,real-data
mem-ai--mem-ai,Mem.ai,links,mem.ai,https://mem.ai/,real-data
mem0--mem0-ai,Mem0,desc,Universal memory layer for AI agents. Three concurrent stores (vector + graph + KV); LLM-extracted facts; concurrent retrieval via ThreadPoolExecutor.,https://mem0.ai/,real-data
mem0--mem0-ai,Mem0,type,Vector + graph + KV (hybrid),https://mem0.ai/,real-data
